state_name,total_submitted_results,out_of_how_many,number_of_lgas,number_of_wards,ward_name,polling_units,submitted_results,lga_url
PLATEAU,167443,176846,17,12,PANKSHIN (LGA: 13) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de364
PLATEAU,167443,176846,17,10,RIYOM (LGA: 15) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de366
PLATEAU,167443,176846,17,12,WASE (LGA: 17) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de368
PLATEAU,167443,176846,17,11,SHENDAM (LGA: 16) - PLATEAU,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de367
RIVERS,167443,176846,23,17,DEGEMA (LGA: 08) - RIVERS,178.0,177.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de370
RIVERS,167443,176846,23,10,ELEME (LGA: 09) - RIVERS,233.0,206.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de371
RIVERS,167443,176846,23,13,IKWERRE (LGA: 13) - RIVERS,312.0,151.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de375
RIVERS,167443,176846,23,14,EMOHUA (LGA: 10) - RIVERS,280.0,255.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de372
RIVERS,167443,176846,23,13,ASARI-TORU (LGA: 06) - RIVERS,251.0,213.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de36e
RIVERS,167443,176846,23,17,OBIO/AKPOR (LGA: 15) - RIVERS,1211.0,1116.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de377
RIVERS,167443,176846,23,19,KHANA (LGA: 14) - RIVERS,359.0,207.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de376
RIVERS,167443,176846,23,12,OKRIKA (LGA: 18) - RIVERS,170.0,159.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de37a
RIVERS,167443,176846,23,19,ETCHE (LGA: 11) - RIVERS,271.0,176.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de373
RIVERS,167443,176846,23,10,OMUMA (LGA: 19) - RIVERS,167.0,162.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de37b
RIVERS,167443,176846,23,11,OPOBO/NEKORO (LGA: 20) - RIVERS,154.0,154.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de37c
RIVERS,167443,176846,23,10,TAI (LGA: 23) - RIVERS,141.0,140.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de37f
RIVERS,167443,176846,23,17,OGBA/EGBEMA/NDONI (LGA: 16) - RIVERS,335.0,329.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de378
RIVERS,167443,176846,23,12,BONNY (LGA: 07) - RIVERS,165.0,159.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de36f
RIVERS,167443,176846,23,10,OYIGBO (LGA: 21) - RIVERS,217.0,215.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de37d
RIVERS,167443,176846,23,17,GOKANA (LGA: 12) - RIVERS,260.0,218.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de374
RIVERS,167443,176846,23,12,OGU/BOLO (LGA: 17) - RIVERS,131.0,126.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de379
RIVERS,167443,176846,23,20,PORT HARCOURT (LGA: 22) - RIVERS,961.0,759.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a94d89fc3a883de37e
RIVERS,167443,176846,23,17,AKUKU TORU (LGA: 04) - RIVERS,244.0,244.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de36c
RIVERS,167443,176846,23,13,AHOADA EAST (LGA: 02) - RIVERS,176.0,172.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de36a
RIVERS,167443,176846,23,12,AHOADA WEST (LGA: 03) - RIVERS,171.0,162.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de36b
RIVERS,167443,176846,23,13,ABUA-ODUAL (LGA: 01) - RIVERS,214.0,209.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de369
RIVERS,167443,176846,23,11,ANDONI (LGA: 05) - RIVERS,265.0,264.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a84d89fc3a883de36d
OYO,167443,176846,33,10,AFIJIO (LGA: 01) - OYO,95.0,90.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de337
OYO,167443,176846,33,10,ATIBA (LGA: 03) - OYO,168.0,168.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de339
OYO,167443,176846,33,10,ATISBO (LGA: 04) - OYO,152.0,107.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de33a
OYO,167443,176846,33,11,IBADAN NORTH WEST (LGA: 08) - OYO,240.0,240.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de33e
OYO,167443,176846,33,11,EGBEDA (LGA: 05) - OYO,294.0,294.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de33b
OYO,167443,176846,33,12,IBADAN NORTH (LGA: 06) - OYO,512.0,337.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de33c
OYO,167443,176846,33,12,AKINYELE (LGA: 02) - OYO,278.0,278.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de338
OYO,167443,176846,33,10,IBARAPA NORTH (LGA: 13) - OYO,148.0,113.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de343
OYO,167443,176846,33,12,IBADAN SOUTH WEST (LGA: 10) - OYO,473.0,473.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de340
OYO,167443,176846,33,12,IBADAN NORTH EAST (LGA: 07) - OYO,336.0,217.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de33d
OYO,167443,176846,33,10,IBARAPA CENTRAL (LGA: 11) - OYO,140.0,97.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de341
OYO,167443,176846,33,12,IBADAN SOUTH-EAST (LGA: 09) - OYO,352.0,352.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de33f
OYO,167443,176846,33,10,IWAJOWA (LGA: 18) - OYO,120.0,118.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de348
OSUN,167443,176846,30,10,ATAKUMOSA EAST (LGA: 01) - OSUN,77.0,49.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de319
OSUN,167443,176846,30,10,BOLUWADURO (LGA: 05) - OSUN,74.0,69.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de31d
OYO,167443,176846,33,10,IREPO (LGA: 15) - OYO,101.0,101.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de345
OYO,167443,176846,33,11,ISEYIN (LGA: 16) - OYO,229.0,224.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de346
OSUN,167443,176846,30,11,ATAKUMOSA WEST (LGA: 02) - OSUN,76.0,31.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de31a
OSUN,167443,176846,30,11,AYEDAADE (LGA: 03) - OSUN,150.0,150.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de31b
OYO,167443,176846,33,10,IBARAPA EAST (LGA: 12) - OYO,148.0,148.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de342
OYO,167443,176846,33,10,OGO-OLUWA (LGA: 23) - OYO,95.0,95.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de34d
OSUN,167443,176846,30,11,BORIPE (LGA: 06) - OSUN,112.0,108.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de31e
OSUN,167443,176846,30,11,EDE NORTH (LGA: 07) - OSUN,139.0,108.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de31f
OYO,167443,176846,33,10,IDO (LGA: 14) - OYO,196.0,188.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de344
OYO,167443,176846,33,14,LAGELU (LGA: 20) - OYO,225.0,225.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de34a
OSUN,167443,176846,30,11,IFE CENTRAL (LGA: 11) - OSUN,215.0,215.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de323
OSUN,167443,176846,30,10,EGBEDORE (LGA: 09) - OSUN,90.0,90.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de321
OYO,167443,176846,33,10,ITESIWAJU (LGA: 17) - OYO,97.0,97.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de347
OYO,167443,176846,33,10,OGBOMOSO NORTH (LGA: 21) - OYO,188.0,186.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de34b
OSUN,167443,176846,30,10,EDE SOUTH (LGA: 08) - OSUN,101.0,101.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de320
OSUN,167443,176846,30,10,IFEDAYO (LGA: 12) - OSUN,63.0,47.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de324
OYO,167443,176846,33,10,OLUYOLE (LGA: 25) - OYO,229.0,181.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de34f
OYO,167443,176846,33,11,KAJOLA (LGA: 19) - OYO,132.0,132.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de349
OSUN,167443,176846,30,10,IFE EAST (LGA: 13) - OSUN,200.0,200.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de325
OSUN,167443,176846,30,12,IFELODUN (LGA: 14) - OSUN,145.0,144.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de326
OYO,167443,176846,33,10,ORI IRE (LGA: 28) - OYO,168.0,168.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de352
OYO,167443,176846,33,11,ONA-ARA (LGA: 26) - OYO,150.0,124.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de350
OSUN,167443,176846,30,11,ILA (LGA: 17) - OSUN,124.0,124.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de329
OSUN,167443,176846,30,11,IFE SOUTH (LGA: 16) - OSUN,131.0,111.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de328
OYO,167443,176846,33,10,OGBOMOSO SOUTH (LGA: 22) - OYO,183.0,173.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de34c
OYO,167443,176846,33,10,OLORUNSOGO (LGA: 24) - OYO,68.0,68.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a64d89fc3a883de34e
OSUN,167443,176846,30,11,ILESA EAST (LGA: 18) - OSUN,132.0,132.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de32a
OSUN,167443,176846,30,10,AYEDIRE (LGA: 04) - OSUN,67.0,67.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de31c
OYO,167443,176846,33,10,SURULERE (LGA: 33) - OYO,159.0,159.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de357
OYO,167443,176846,33,10,OYO WEST (LGA: 30) - OYO,139.0,139.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de354
OSUN,167443,176846,30,11,ISOKAN (LGA: 22) - OSUN,95.0,95.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de32e
OSUN,167443,176846,30,11,IREWOLE (LGA: 21) - OSUN,138.0,138.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de32d
OYO,167443,176846,33,11,SAKI EAST (LGA: 31) - OYO,105.0,105.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de355
OYO,167443,176846,33,10,OORELOPE (LGA: 27) - OYO,93.0,85.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de351
OSUN,167443,176846,30,11,EJIGBO (LGA: 10) - OSUN,133.0,104.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de322
OSUN,167443,176846,30,15,IWO (LGA: 23) - OSUN,170.0,155.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de32f
OYO,167443,176846,33,10,OYO EAST (LGA: 29) - OYO,149.0,149.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de353
OYO,167443,176846,33,11,SAKI WEST (LGA: 32) - OYO,228.0,182.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a74d89fc3a883de356
OSUN,167443,176846,30,10,ILESA WEST (LGA: 19) - OSUN,121.0,118.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de32b
OSUN,167443,176846,30,10,OBOKUN (LGA: 24) - OSUN,100.0,100.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de330
OSUN,167443,176846,30,10,IFE NORTH (LGA: 15) - OSUN,111.0,110.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de327
OSUN,167443,176846,30,11,OLORUNDA (LGA: 27) - OSUN,193.0,193.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de333
OSUN,167443,176846,30,10,OLA-OLUWA (LGA: 26) - OSUN,62.0,62.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de332
OSUN,167443,176846,30,10,OROLU (LGA: 29) - OSUN,85.0,85.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de335
OSUN,167443,176846,30,12,ORIADE (LGA: 28) - OSUN,123.0,116.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de334
OSUN,167443,176846,30,11,IREPODUN (LGA: 20) - OSUN,133.0,133.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a44d89fc3a883de32c
OSUN,167443,176846,30,15,ODO-OTIN (LGA: 25) - OSUN,121.0,115.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de331
OSUN,167443,176846,30,15,OSOGBO (LGA: 30) - OSUN,282.0,279.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a54d89fc3a883de336
ONDO,167443,176846,18,13,OKITIPUPA (LGA: 14) - ONDO,269.0,269.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de314
ONDO,167443,176846,18,12,ILAJE (LGA: 10) - ONDO,292.0,292.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de310
ONDO,167443,176846,18,10,IRELE (LGA: 12) - ONDO,155.0,155.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de312
ONDO,167443,176846,18,10,ONDO EAST (LGA: 15) - ONDO,106.0,106.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de315
ONDO,167443,176846,18,11,ODIGBO (LGA: 13) - ONDO,304.0,304.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de313
ONDO,167443,176846,18,10,ILEOLUJI/OKEIGBO (LGA: 11) - ONDO,191.0,190.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de311
ONDO,167443,176846,18,12,OSE (LGA: 17) - ONDO,141.0,140.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de317
ONDO,167443,176846,18,11,OWO (LGA: 18) - ONDO,275.0,275.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de318
ONDO,167443,176846,18,12,ONDO WEST (LGA: 16) - ONDO,361.0,361.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a34d89fc3a883de316
ONDO,167443,176846,18,11,AKOKO SOUTH EAST (LGA: 03) - ONDO,80.0,80.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de309
ONDO,167443,176846,18,12,AKURE NORTH (LGA: 05) - ONDO,157.0,157.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de30b
ONDO,167443,176846,18,10,AKOKO NORTH WEST (LGA: 02) - ONDO,170.0,170.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de308
ONDO,167443,176846,18,10,IFEDORE (LGA: 09) - ONDO,169.0,168.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de30f
ONDO,167443,176846,18,13,AKOKO NORTH EAST (LGA: 01) - ONDO,159.0,158.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de307
ONDO,167443,176846,18,15,AKOKO SOUTH WEST (LGA: 04) - ONDO,199.0,199.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de30a
ONDO,167443,176846,18,10,IDANRE (LGA: 08) - ONDO,166.0,166.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de30e
ONDO,167443,176846,18,10,ESE-ODO (LGA: 07) - ONDO,143.0,143.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de30d
ONDO,167443,176846,18,11,AKURE SOUTH (LGA: 06) - ONDO,596.0,596.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de30c
OGUN,167443,176846,20,16,ADO ODO-OTA (LGA: 03) - OGUN,655.0,655.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2f5
OGUN,167443,176846,20,10,EGBADO SOUTH (LGA: 05) - OGUN,257.0,219.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2f7
OGUN,167443,176846,20,16,ABEOKUTA NORTH (LGA: 01) - OGUN,338.0,338.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2f3
OGUN,167443,176846,20,11,EGBADO NORTH (LGA: 04) - OGUN,251.0,219.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2f6
OGUN,167443,176846,20,15,ABEOKUTA SOUTH (LGA: 02) - OGUN,445.0,425.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2f4
OGUN,167443,176846,20,10,EWEKORO (LGA: 06) - OGUN,188.0,146.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2f8
OGUN,167443,176846,20,11,IFO (LGA: 07) - OGUN,448.0,435.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2f9
OGUN,167443,176846,20,10,IJEBU NORTH EAST (LGA: 10) - OGUN,111.0,98.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2fc
OGUN,167443,176846,20,10,IKENNE (LGA: 12) - OGUN,126.0,126.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2fe
OGUN,167443,176846,20,11,IJEBU EAST (LGA: 08) - OGUN,154.0,154.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2fa
OGUN,167443,176846,20,11,IJEBU NORTH (LGA: 09) - OGUN,268.0,247.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2fb
OGUN,167443,176846,20,11,IJEBU ODE (LGA: 11) - OGUN,161.0,128.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2fd
OGUN,167443,176846,20,10,IMEKO/AFON (LGA: 13) - OGUN,132.0,130.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2ff
OGUN,167443,176846,20,12,OBAFEMI/OWODE (LGA: 15) - OGUN,329.0,327.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de301
OGUN,167443,176846,20,12,IPOKIA (LGA: 14) - OGUN,262.0,164.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de300
OGUN,167443,176846,20,15,ODOGBOLU (LGA: 17) - OGUN,178.0,178.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de303
OGUN,167443,176846,20,10,ODEDA (LGA: 16) - OGUN,182.0,181.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de302
OGUN,167443,176846,20,15,SAGAMU (LGA: 20) - OGUN,299.0,299.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de306
OGUN,167443,176846,20,10,REMO NORTH (LGA: 19) - OGUN,132.0,132.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de305
OGUN,167443,176846,20,10,OGUN WATER SIDE (LGA: 18) - OGUN,126.0,126.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a24d89fc3a883de304
NASARAWA,167443,176846,13,10,AWE (LGA: 02) - NASARAWA,165.0,165.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2ce
NASARAWA,167443,176846,13,11,AKWANGA (LGA: 01) - NASARAWA,206.0,206.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2cd
NASARAWA,167443,176846,13,11,KARU (LGA: 04) - NASARAWA,516.0,471.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2d0
NASARAWA,167443,176846,13,10,KEANA (LGA: 05) - NASARAWA,114.0,109.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2d1
NASARAWA,167443,176846,13,10,DOMA (LGA: 03) - NASARAWA,214.0,214.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2cf
NIGER,167443,176846,25,10,BORGU (LGA: 04) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2dd
NIGER,167443,176846,25,11,AGAIE (LGA: 01) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2da
NIGER,167443,176846,25,14,BIDA (LGA: 03) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2dc
NASARAWA,167443,176846,13,14,NASARAWA EGGON (LGA: 10) - NASARAWA,255.0,253.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2d6
NASARAWA,167443,176846,13,11,KOKONA (LGA: 07) - NASARAWA,194.0,181.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2d3
