state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,number_of_polling_units,submitted_results,polling_station_status,ward_url
RIVERS,166094,176846,AHOADA EAST,AKOH  I (Ward: 11) - RIVERS,13,13.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36a/ward/5f0f3ec18f77bb3acad0abf9
RIVERS,166094,176846,AHOADA EAST,AKOH  II (Ward: 12) - RIVERS,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36a/ward/5f0f3ec18f77bb3acad0abfa
RIVERS,166094,176846,AHOADA EAST,AKOH  III (Ward: 13) - RIVERS,17,17.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36a/ward/5f0f3ec18f77bb3acad0abfb
RIVERS,166094,176846,AKUKU TORU,MANUEL  I (Ward: 01) - RIVERS,11,11.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec38f77bb3acad0ac08
RIVERS,166094,176846,AKUKU TORU,MANUEL  II (Ward: 02) - RIVERS,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec48f77bb3acad0ac09
RIVERS,166094,176846,AKUKU TORU,MANUEL  III (Ward: 03) - RIVERS,11,11.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec48f77bb3acad0ac0a
RIVERS,166094,176846,AKUKU TORU,BRIGGS I (Ward: 04) - RIVERS,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec48f77bb3acad0ac0b
RIVERS,166094,176846,AKUKU TORU,BRIGGS II (Ward: 05) - RIVERS,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec48f77bb3acad0ac0c
RIVERS,166094,176846,AKUKU TORU,BRIGGS III (Ward: 06) - RIVERS,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec48f77bb3acad0ac0d
RIVERS,166094,176846,AKUKU TORU,GEORGEWILL I (Ward: 07) - RIVERS,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec48f77bb3acad0ac0e
RIVERS,166094,176846,AKUKU TORU,GEORGEWILL II (Ward: 08) - RIVERS,8,8.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec48f77bb3acad0ac0f
RIVERS,166094,176846,AKUKU TORU,GEORGWILL III (Ward: 09) - RIVERS,8,8.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec58f77bb3acad0ac10
RIVERS,166094,176846,AKUKU TORU,JACK I (Ward: 10) - RIVERS,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec58f77bb3acad0ac11
RIVERS,166094,176846,AKUKU TORU,JACK II (Ward: 11) - RIVERS,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec58f77bb3acad0ac12
RIVERS,166094,176846,AKUKU TORU,JACK III (Ward: 12) - RIVERS,13,13.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec58f77bb3acad0ac13
RIVERS,166094,176846,AKUKU TORU,ALISE GROUP (Ward: 13) - RIVERS,8,8.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec58f77bb3acad0ac14
RIVERS,166094,176846,AKUKU TORU,OBONOMA (Ward: 14) - RIVERS,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec58f77bb3acad0ac15
RIVERS,166094,176846,AKUKU TORU,KULA  I (Ward: 15) - RIVERS,28,28.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec68f77bb3acad0ac16
RIVERS,166094,176846,AKUKU TORU,KULA  II (Ward: 16) - RIVERS,27,27.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec68f77bb3acad0ac17
RIVERS,166094,176846,AKUKU TORU,NORTH/SOUTH GROUP (Ward: 17) - RIVERS,38,38.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36c/ward/5f0f3ec68f77bb3acad0ac18
RIVERS,166094,176846,PORT HARCOURT,OROMINEKE/EZIMGBU (Ward: 01) - RIVERS,50,20.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eeb8f77bb3acad0ad02
RIVERS,166094,176846,PORT HARCOURT,OROGBUM (Ward: 02) - RIVERS,40,40.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eeb8f77bb3acad0ad03
RIVERS,166094,176846,PORT HARCOURT,OROABALI (Ward: 03) - RIVERS,42,36.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eeb8f77bb3acad0ad04
RIVERS,166094,176846,PORT HARCOURT,OGBUNABALI (Ward: 04) - RIVERS,51,50.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eeb8f77bb3acad0ad05
RIVERS,166094,176846,PORT HARCOURT,PORT HARCOURT TOWNSHIP (Ward: 05) - RIVERS,98,94.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eeb8f77bb3acad0ad06
RIVERS,166094,176846,PORT HARCOURT,PORT HARCOURT TOWNSHIP VI (Ward: 06) - RIVERS,57,57.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eec8f77bb3acad0ad07
RIVERS,166094,176846,PORT HARCOURT,PORT HARCOURT VII (Ward: 07) - RIVERS,75,14.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eec8f77bb3acad0ad08
RIVERS,166094,176846,PORT HARCOURT,OCHIRI/RUMUKALAGBOR (Ward: 08) - RIVERS,26,26.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eec8f77bb3acad0ad09
RIVERS,166094,176846,PORT HARCOURT,OROWORUKWO (Ward: 09) - RIVERS,29,26.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eec8f77bb3acad0ad0a
RIVERS,166094,176846,PORT HARCOURT,NKPOLU OROWORUKWO (Ward: 10) - RIVERS,76,63.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eec8f77bb3acad0ad0b
RIVERS,166094,176846,PORT HARCOURT,RUMUWOJI (ONE) (Ward: 11) - RIVERS,33,33.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eec8f77bb3acad0ad0c
RIVERS,166094,176846,PORT HARCOURT,RUMUWOJI (TWO) (Ward: 12) - RIVERS,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eec8f77bb3acad0ad0d
RIVERS,166094,176846,PORT HARCOURT,RUMUWOJI (THREE) (Ward: 13) - RIVERS,24,23.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eed8f77bb3acad0ad0e
RIVERS,166094,176846,PORT HARCOURT,MGBUNDUKWU (ONE) (Ward: 14) - RIVERS,18,18.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eed8f77bb3acad0ad0f
RIVERS,166094,176846,PORT HARCOURT,MGBUNDUKWU (TWO) (Ward: 15) - RIVERS,22,22.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eed8f77bb3acad0ad10
RIVERS,166094,176846,PORT HARCOURT,RUMUOBIEKWE WARD (Ward: 16) - RIVERS,23,23.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eed8f77bb3acad0ad11
RIVERS,166094,176846,PORT HARCOURT,DIOBU (Ward: 17) - RIVERS,27,27.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eed8f77bb3acad0ad12
RIVERS,166094,176846,OGU/BOLO,OGU  I (Ward: 01) - RIVERS,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de379/ward/5f0f3ee38f77bb3acad0accb
RIVERS,166094,176846,OGU/BOLO,OGU  II (Ward: 02) - RIVERS,12,10.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de379/ward/5f0f3ee38f77bb3acad0accc
RIVERS,166094,176846,OGU/BOLO,OGU  III (Ward: 03) - RIVERS,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de379/ward/5f0f3ee38f77bb3acad0accd
RIVERS,166094,176846,PORT HARCOURT,NKPOLU OROWORUKWO TWO (Ward: 18) - RIVERS,44,44.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eed8f77bb3acad0ad13
RIVERS,166094,176846,PORT HARCOURT,ELEKAHIA (Ward: 19) - RIVERS,81,53.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eed8f77bb3acad0ad14
RIVERS,166094,176846,PORT HARCOURT,ABULOMA/AMADI-AMA (Ward: 20) - RIVERS,133,71.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37e/ward/5f0f3eee8f77bb3acad0ad15
RIVERS,166094,176846,OGU/BOLO,OGU  IV (Ward: 04) - RIVERS,11,11.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de379/ward/5f0f3ee38f77bb3acad0acce
RIVERS,166094,176846,OGU/BOLO,OGU  V (Ward: 05) - RIVERS,14,13.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de379/ward/5f0f3ee38f77bb3acad0accf
RIVERS,166094,176846,OGU/BOLO,OGU  VI (Ward: 06) - RIVERS,11,11.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de379/ward/5f0f3ee38f77bb3acad0acd0
RIVERS,166094,176846,OGU/BOLO,BOLO I (Ward: 07) - RIVERS,13,13.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de379/ward/5f0f3ee48f77bb3acad0acd1
RIVERS,166094,176846,OGU/BOLO,BOLO II (Ward: 08) - RIVERS,13,13.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de379/ward/5f0f3ee48f77bb3acad0acd2
RIVERS,166094,176846,OGU/BOLO,BOLO III (Ward: 09) - RIVERS,8,8.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de379/ward/5f0f3ee48f77bb3acad0acd3
RIVERS,166094,176846,OGU/BOLO,BOLO  IV (Ward: 10) - RIVERS,11,9.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de379/ward/5f0f3ee48f77bb3acad0acd4
RIVERS,166094,176846,OGU/BOLO,WAKAMA (Ward: 11) - RIVERS,7,7.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de379/ward/5f0f3ee48f77bb3acad0acd5
RIVERS,166094,176846,OGU/BOLO,ELE (Ward: 12) - RIVERS,7,7.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de379/ward/5f0f3ee48f77bb3acad0acd6
RIVERS,166094,176846,GOKANA,BODO I (Ward: 01) - RIVERS,16,14.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed78f77bb3acad0ac79
RIVERS,166094,176846,GOKANA,BODO II (Ward: 02) - RIVERS,14,8.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed78f77bb3acad0ac7a
RIVERS,166094,176846,OYIGBO,OKOLOMA (Ward: 01) - RIVERS,20,20.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37d/ward/5f0f3ee98f77bb3acad0acf8
RIVERS,166094,176846,OYIGBO,OBEAKPU (Ward: 02) - RIVERS,19,19.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37d/ward/5f0f3ee98f77bb3acad0acf9
RIVERS,166094,176846,GOKANA,BODO III (Ward: 03) - RIVERS,13,13.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed78f77bb3acad0ac7b
RIVERS,166094,176846,GOKANA,B-DERE (Ward: 04) - RIVERS,21,18.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed78f77bb3acad0ac7c
RIVERS,166094,176846,OYIGBO,EGBURU (Ward: 03) - RIVERS,16,16.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37d/ward/5f0f3eea8f77bb3acad0acfa
RIVERS,166094,176846,OYIGBO,UMUAGBAI (Ward: 04) - RIVERS,16,16.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37d/ward/5f0f3eea8f77bb3acad0acfb
RIVERS,166094,176846,GOKANA,K-DERE I (Ward: 05) - RIVERS,13,4.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed78f77bb3acad0ac7d
RIVERS,166094,176846,GOKANA,K-DERE II (Ward: 06) - RIVERS,13,13.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed78f77bb3acad0ac7e
RIVERS,166094,176846,OYIGBO,AZUOGU (Ward: 05) - RIVERS,6,6.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37d/ward/5f0f3eea8f77bb3acad0acfc
RIVERS,166094,176846,OYIGBO,OBETE (Ward: 06) - RIVERS,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37d/ward/5f0f3eea8f77bb3acad0acfd
RIVERS,166094,176846,GOKANA,BOMU I (Ward: 07) - RIVERS,12,6.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed88f77bb3acad0ac7f
RIVERS,166094,176846,GOKANA,BOMU II (Ward: 08) - RIVERS,15,13.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed88f77bb3acad0ac80
RIVERS,166094,176846,OYIGBO,ASA (Ward: 07) - RIVERS,15,14.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37d/ward/5f0f3eea8f77bb3acad0acfe
RIVERS,166094,176846,OYIGBO,OYIGBO WEST (Ward: 08) - RIVERS,38,38.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37d/ward/5f0f3eea8f77bb3acad0acff
RIVERS,166094,176846,OYIGBO,OYIGBO CENTRAL (Ward: 09) - RIVERS,46,45.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37d/ward/5f0f3eea8f77bb3acad0ad00
RIVERS,166094,176846,GOKANA,KPOR/LEWE/GBE (Ward: 09) - RIVERS,25,24.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed88f77bb3acad0ac81
RIVERS,166094,176846,GOKANA,MOGHO (Ward: 10) - RIVERS,17,17.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed88f77bb3acad0ac82
RIVERS,166094,176846,OYIGBO,KOMKOM (Ward: 10) - RIVERS,31,31.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37d/ward/5f0f3eeb8f77bb3acad0ad01
RIVERS,166094,176846,GOKANA,NWEOL/GIOKO/BARAKO (Ward: 11) - RIVERS,22,22.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed88f77bb3acad0ac83
RIVERS,166094,176846,GOKANA,BIARA I (Ward: 12) - RIVERS,12,4.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed88f77bb3acad0ac84
RIVERS,166094,176846,GOKANA,DERKEN/DEEYOR/NWERIBIARA (Ward: 13) - RIVERS,20,19.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed88f77bb3acad0ac85
RIVERS,166094,176846,GOKANA,YEGHE II (Ward: 14) - RIVERS,12,10.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed98f77bb3acad0ac86
RIVERS,166094,176846,GOKANA,YEGHE I (Ward: 15) - RIVERS,10,8.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed98f77bb3acad0ac87
RIVERS,166094,176846,GOKANA,BERA (Ward: 16) - RIVERS,16,11.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed98f77bb3acad0ac88
RIVERS,166094,176846,GOKANA,BIARA II (Ward: 17) - RIVERS,9,6.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de374/ward/5f0f3ed98f77bb3acad0ac89
RIVERS,166094,176846,BONNY,ORO-IGWE (Ward: 01) - RIVERS,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36f/ward/5f0f3eca8f77bb3acad0ac31
RIVERS,166094,176846,BONNY,COURT/ ADA ALLISON (Ward: 02) - RIVERS,11,11.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36f/ward/5f0f3eca8f77bb3acad0ac32
RIVERS,166094,176846,BONNY,OROSIRIRI (Ward: 03) - RIVERS,15,14.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36f/ward/5f0f3eca8f77bb3acad0ac33
RIVERS,166094,176846,BONNY,NEW LAYOUT (Ward: 04) - RIVERS,16,15.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36f/ward/5f0f3eca8f77bb3acad0ac34
RIVERS,166094,176846,BONNY,FINIMA (Ward: 05) - RIVERS,29,28.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36f/ward/5f0f3eca8f77bb3acad0ac35
RIVERS,166094,176846,BONNY,ABALAMABIE (Ward: 06) - RIVERS,19,16.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36f/ward/5f0f3eca8f77bb3acad0ac36
RIVERS,166094,176846,BONNY,DEMA ABBEY (Ward: 07) - RIVERS,8,6.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36f/ward/5f0f3eca8f77bb3acad0ac37
RIVERS,166094,176846,BONNY,DAN JUMBO/ BERESIRI (Ward: 08) - RIVERS,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36f/ward/5f0f3ecb8f77bb3acad0ac38
RIVERS,166094,176846,BONNY,NANABIE (Ward: 09) - RIVERS,13,13.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36f/ward/5f0f3ecb8f77bb3acad0ac39
RIVERS,166094,176846,BONNY,OLOMA AYAMINIMA (Ward: 10) - RIVERS,13,13.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36f/ward/5f0f3ecb8f77bb3acad0ac3a
RIVERS,166094,176846,BONNY,PETERSIDE (Ward: 11) - RIVERS,6,6.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36f/ward/5f0f3ecb8f77bb3acad0ac3b
RIVERS,166094,176846,BONNY,KALAIBIAMA (Ward: 12) - RIVERS,13,12.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a84d89fc3a883de36f/ward/5f0f3ecb8f77bb3acad0ac3c
RIVERS,166094,176846,TAI,BOTEM/GBENEO (Ward: 01) - RIVERS,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37f/ward/5f0f3eee8f77bb3acad0ad16
RIVERS,166094,176846,TAI,KPITE (Ward: 02) - RIVERS,16,16.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37f/ward/5f0f3eee8f77bb3acad0ad17
RIVERS,166094,176846,TAI,KOROKORO (Ward: 03) - RIVERS,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37f/ward/5f0f3eee8f77bb3acad0ad18
RIVERS,166094,176846,TAI,KOROMA/HORO (Ward: 04) - RIVERS,22,20.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37f/ward/5f0f3eee8f77bb3acad0ad19
RIVERS,166094,176846,TAI,KIRA/BOROBARA (Ward: 05) - RIVERS,14,14.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37f/ward/5f0f3eee8f77bb3acad0ad1a
RIVERS,166094,176846,TAI,GIO/KPORGHOR/GBAM (Ward: 06) - RIVERS,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37f/ward/5f0f3eee8f77bb3acad0ad1b
RIVERS,166094,176846,TAI,NONWA (Ward: 07) - RIVERS,24,22.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37f/ward/5f0f3eef8f77bb3acad0ad1c
RIVERS,166094,176846,TAI,OYIGBO WEST (Ward: 08) - RIVERS,14,13.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37f/ward/5f0f3eef8f77bb3acad0ad1d
RIVERS,166094,176846,TAI,BUBU/BARA/KANI (Ward: 09) - RIVERS,9,9.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37f/ward/5f0f3eef8f77bb3acad0ad1e
RIVERS,166094,176846,TAI,BAN-OGOI (Ward: 10) - RIVERS,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de37f/ward/5f0f3eef8f77bb3acad0ad1f
RIVERS,166094,176846,OGBA/EGBEMA/NDONI,OMOKU  TOWN I (Ward: 01) - RIVERS,19,19.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de378/ward/5f0f3ee08f77bb3acad0acbb
RIVERS,166094,176846,OGBA/EGBEMA/NDONI,OMOKU  TOWN II (Ward: 02) - RIVERS,19,19.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de378/ward/5f0f3ee08f77bb3acad0acbc
RIVERS,166094,176846,OGBA/EGBEMA/NDONI,OMUKU TOWN  (OBIETI) (Ward: 03) - RIVERS,17,17.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39a94d89fc3a883de378/ward/5f0f3ee18f77bb3acad0acbd
