state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,pu_sub_name,polling_units_count,pu_code
OYO,166094,176846,EGBEDA,OLUBADAN ESTATE,SAWMILL OLD IFE ROAD,44,30/05/11/025
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,CHRIST ANGLICAN CHURCH SCHOOL AKINFENWA II,49,30/05/10/048
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,"MATERNITY CENTRE, AWOTUNDE",49,30/05/10/011
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,OPEN SPACE BEHIND TRANSFORMER OYADARE,49,30/05/10/041
OYO,166094,176846,EGBEDA,OLUBADAN ESTATE,ORISUNBARE SAWMILL,44,30/05/11/024
OYO,166094,176846,EGBEDA,OLUBADAN ESTATE,ORELOPE SAWMILL,44,30/05/11/023
OYO,166094,176846,EGBEDA,OLUBADAN ESTATE,ONIPEPEYE,44,30/05/11/021
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,OPEN SPACE FOYE JUNCTION,49,30/05/10/026
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,OPEN SPACE BESIDE TRANSFORMER  IRE AKARI CELICA,49,30/05/10/043
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,ALAKIA VILLAGE II,49,30/05/10/005
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,OPEN SPACE  ONIKEDE JUNCTION IKUOGBOLEKUN,49,30/05/10/018
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,IYANA AGBALA JUNCTION,49,30/05/10/042
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,SOGBURU COMMUNITY BESIDE PERCIFIC SCHOOL,49,30/05/10/021
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,ADEGBAYI VILLAGE I,49,30/05/10/001
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,ALABEDE JUNCTION,49,30/05/10/035
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,AGBATI JUNCTION,49,30/05/10/047
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,AJAMETA  IFEDAPO STREET,49,30/05/10/033
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,OPEN SPACE INFRONT OF  FIRST LINE GAS AIRPORT JUNCTION,49,30/05/10/027
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,"OPEN SPACE OPPOSITE FOURSQUARE GOSPEL CHURCH, ABA IYA AGBA",49,30/05/10/049
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,COMMUNITY  SEC SCHOOL ADEGBAYI,49,30/05/10/017
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,OPEN SPACE OLOYEDE JUNCTION ISEBO,49,30/05/10/036
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,JAGUN VILLAGE,49,30/05/10/010
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,ADEGBAYI VILLAGE II,49,30/05/10/002
OYO,166094,176846,EGBEDA,OLODE/ALAKIA,OGO-OLUWA COMMUNITY BEHIND AGBALA ITURA,49,30/05/10/012
OYO,166094,176846,EGBEDA,EGBEDA,EGBEDA COMMUNITY CENTRE (OPEN SPACE),27,30/05/09/025
OYO,166094,176846,EGBEDA,EGBEDA,"OPEN SPACE BESIDE TRANFORMER, BOLORUNDURO JUNCTION, IYANA AJIA.",27,30/05/09/026
OYO,166094,176846,EGBEDA,EGBEDA,MOLEKE VILLAGE (OPP TRANSFORMER),27,30/05/09/023
OYO,166094,176846,EGBEDA,EGBEDA,OPEN SPACE ONISADE VILLAGE,27,30/05/09/019
OYO,166094,176846,EGBEDA,EGBEDA,OPEN SPACE KAJOREPO COMMUNITY HEALTH CENTRE OGUNGBADE,27,30/05/09/010
OYO,166094,176846,EGBEDA,EGBEDA,COMMUNITY PRY. SCHOOL ADEWOLU,27,30/05/09/017
OYO,166094,176846,EGBEDA,EGBEDA,"INFRONT OF MAST,(ROYAL ESTATE)AMERO VILLAGE",27,30/05/09/013
OYO,166094,176846,EGBEDA,EGBEDA,ST JOHN PRY SCHL.OLUWO,27,30/05/09/021
OYO,166094,176846,EGBEDA,EGBEDA,ST PAUL PRIMARY SCHOOL EGBEDA,27,30/05/09/024
OYO,166094,176846,EGBEDA,EGBEDA,OPEN SPACE BEHIND COMMUNITY  HEALTH CENTRE MASOPA VILLAGE,27,30/05/09/015
OYO,166094,176846,EGBEDA,EGBEDA,OPEN SPACE BESIDE BLOCK INDUSTRY KOROBOTO,27,30/05/09/008
OYO,166094,176846,EGBEDA,EGBEDA,OPEN SPACE NEAR KULODI ESTATE GATE KULODI VILLAGE,27,30/05/09/014
OYO,166094,176846,EGBEDA,EGBEDA,"SECONDARY SCHOOL, EGBEDA",27,30/05/09/006
OYO,166094,176846,EGBEDA,EGBEDA,COMMUNITY PRY SCHL. OGUNGADE,27,30/05/09/011
OYO,166094,176846,EGBEDA,EGBEDA,OPEN SPACE JENRADE VILLAGE (BESIDE TRANSFORMER),27,30/05/09/020
OYO,166094,176846,EGBEDA,EGBEDA,MOSAFEJO VILLAGE,27,30/05/09/002
OYO,166094,176846,EGBEDA,EGBEDA,"COMMUNITY HIGH SCHOOL, OGUNGBADE",27,30/05/09/012
OYO,166094,176846,EGBEDA,EGBEDA,"PRIMARY SCHOOL, EGBEDA",27,30/05/09/005
OYO,166094,176846,EGBEDA,EGBEDA,AJODA COMMUNITY HALL OLUWO,27,30/05/09/018
OYO,166094,176846,EGBEDA,EGBEDA,BOLORUNPELU VILLAGE AROUND OKONTA HOUSE (OPEN SPACE),27,30/05/09/022
OYO,166094,176846,EGBEDA,EGBEDA,KOROBOTO VILLAGE,27,30/05/09/001
OYO,166094,176846,EGBEDA,EGBEDA,OLUWO VILLAGE,27,30/05/09/004
OYO,166094,176846,EGBEDA,EGBEDA,OPEN SPACE ARABA VILLAGE BESIDE MTN MAST,27,30/05/09/016
OYO,166094,176846,EGBEDA,OSEGERE/AWAYE,PRIMARY HEALTH CENTRE OLUKEYE,14,30/05/08/012
OYO,166094,176846,EGBEDA,OSEGERE/AWAYE,"OPEN SPACE OJU OJA,OSENGERE",14,30/05/08/010
OYO,166094,176846,EGBEDA,OSEGERE/AWAYE,IDOGUN VILLAGE,14,30/05/08/005
OYO,166094,176846,EGBEDA,EGBEDA,OPEN SPACE E.WELL ACADEMY JUNCTION MOSAFEJO,27,30/05/09/009
OYO,166094,176846,EGBEDA,EGBEDA,OGUNGBADE VILLAGE,27,30/05/09/003
OYO,166094,176846,EGBEDA,EGBEDA,IFESOWAPO COOPERATIVE HALL EGBEDA,27,30/05/09/027
OYO,166094,176846,EGBEDA,OSEGERE/AWAYE,"PRIMARY SCHOOL, OLUKEYE",14,30/05/08/007
OYO,166094,176846,EGBEDA,OSEGERE/AWAYE,"ST. JOHN'S PRIMARY SCHOOL, ERINMI",14,30/05/08/008
OYO,166094,176846,EGBEDA,OSEGERE/AWAYE,OPEN SPACE IDI-AGBON OSENGERE,14,30/05/08/014
OYO,166094,176846,EGBEDA,EGBEDA,COMMUNITY HEALTH CENTRE KOROBOTO,27,30/05/09/007
OYO,166094,176846,EGBEDA,OSEGERE/AWAYE,"ST. PETER'S PRIMARY SCHOOL, OSEGERE",14,30/05/08/009
OYO,166094,176846,EGBEDA,OSEGERE/AWAYE,"MATERNITY CENTRE, AWAYE",14,30/05/08/006
OYO,166094,176846,EGBEDA,OSEGERE/AWAYE,UNITED PRIMARY SCHOOL AWAYE,14,30/05/08/011
OYO,166094,176846,EGBEDA,OSEGERE/AWAYE,"C.A.C. PRIMARY SCHOOL, ALABUKE",14,30/05/08/002
OYO,166094,176846,EGBEDA,OSEGERE/AWAYE,ELEFON VILLAGE,14,30/05/08/004
OYO,166094,176846,EGBEDA,OSEGERE/AWAYE,"OPEN SPACE OPPOSITE ANOINTING MINISTRY CHURCH, ERINMI",14,30/05/08/013
OYO,166094,176846,EGBEDA,OSEGERE/AWAYE,"COMMUNITY HIGH SCHOOL, OSEGERE",14,30/05/08/003
OYO,166094,176846,EGBEDA,OSEGERE/AWAYE,ABA ALUFAA,14,30/05/08/001
OYO,166094,176846,EGBEDA,OLODO III,AGBALEGAN,31,30/05/07/001
OYO,166094,176846,EGBEDA,OLODO III,IREPODUN,31,30/05/07/008
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE ISERO AREA,31,30/05/07/020
OYO,166094,176846,EGBEDA,OLODO III,BOOLE VILLAGE,31,30/05/07/006
OYO,166094,176846,EGBEDA,OLODO III,ALAROBO,31,30/05/07/005
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE OLOTU JUNCTION,31,30/05/07/031
OYO,166094,176846,EGBEDA,OLODO III,IYALODE,31,30/05/07/009
OYO,166094,176846,EGBEDA,OLODO III,"OPEN SPACE OPPOSITE C.A.C OKE AYO, AJAGBA",31,30/05/07/027
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE POPOOLA STREET,31,30/05/07/025
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE OGUNDIPE STREET JUNCTION MOLADE,48,30/05/06/041
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE BESIDE AYEPE COMMUNITY BOREHOLE,48,30/05/06/038
OYO,166094,176846,EGBEDA,OLODO III,"OPEN SPACE,OPELOYERU CLOSE",31,30/05/07/022
OYO,166094,176846,EGBEDA,OLODO II,MOLADE,48,30/05/06/018
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE OYINSOLA,31,30/05/07/014
OYO,166094,176846,EGBEDA,OLODO II,BOSTAY CHEMIST II,48,30/05/06/015
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE AJIA JUNCTION,31,30/05/07/017
OYO,166094,176846,EGBEDA,OLODO II,BOLOWOJAYE ADOGBA,48,30/05/06/013
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE IREWOLE,31,30/05/07/015
OYO,166094,176846,EGBEDA,OLODO II,AYEDAADE,48,30/05/06/006
OYO,166094,176846,EGBEDA,OLODO III,"OPEN SPACE,AMOSUN JUNCTION, WAKAJAYE",31,30/05/07/030
OYO,166094,176846,EGBEDA,OLODO II,ADABALE (OPP. DEACON BABATUNDE'S RESIDENCE),48,30/05/06/001
OYO,166094,176846,EGBEDA,OLODO III,IDI MANGO,31,30/05/07/007
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE OPEYEMI OPPOSITE AL-EEMAN GROUP OF SCHOOL,48,30/05/06/048
OYO,166094,176846,EGBEDA,OLODO III,AGBOWO II,31,30/05/07/003
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE ILE TUNTUN JUNCTION,31,30/05/07/024
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE OLAIYA STREET IDI MANGO,31,30/05/07/021
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE BEHIND TRANSFORMER PAPA ADOGBA,48,30/05/06/047
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE OPPOSITE OWU CROWN HOTEL,48,30/05/06/046
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE OPEYEMI JUNCTION,48,30/05/06/045
OYO,166094,176846,EGBEDA,OLODO III,WAKAJAYE PRIMARY SCHOOL,31,30/05/07/012
OYO,166094,176846,EGBEDA,OLODO III,OLODI ABEPE,31,30/05/07/010
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE AMERO ADJACENT TOP GAS ENT. WAKAJAYE,31,30/05/07/029
OYO,166094,176846,EGBEDA,OLODO II,OPEYEMI III,48,30/05/06/044
OYO,166094,176846,EGBEDA,OLODO II,"OPEN SPACE BESIDE POLARIS BANK ,ADEX BUS STOP",48,30/05/06/043
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE OPP OGUNWALE&SONS EVENT GROUND MONATAN,48,30/05/06/042
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE BESIDE 16 FLAT IYALODE,31,30/05/07/023
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE JINARERE JUNCTION,31,30/05/07/013
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE BESIDE  HEALTH CENTRE OLOYA,31,30/05/07/026
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE TEXACO FILLING STATION JUNCTION,48,30/05/06/040
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE ABA ODAN NEAR C.A.C PRY SCHOOL MONATAN,48,30/05/06/039
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE INFRONT OF BISHOP PHILLIPS ACADEMY,48,30/05/06/037
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE BESIDE BANKAYODE FILLING STATION WAKAJAYE AREA,31,30/05/07/016
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE OLORISA OKO JUNCTION OPPOSITE TRANSFORMER,31,30/05/07/028
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE SHOP MESAN BUS STOP,31,30/05/07/018
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE AJA MEJI AYEPE,48,30/05/06/036
OYO,166094,176846,EGBEDA,OLODO II,ASAAJU PRIMARY SCHOOL ASAAJU STREET MOLADE,48,30/05/06/035
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE AYEPE III,48,30/05/06/034
OYO,166094,176846,EGBEDA,OLODO III,AGBOWO I,31,30/05/07/002
OYO,166094,176846,EGBEDA,OLODO III,OLOYA COMPOUND,31,30/05/07/011
OYO,166094,176846,EGBEDA,OLODO III,OPEN SPACE BISI DAODU STREET,31,30/05/07/019
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE CATERPILLAR MONATAN,48,30/05/06/033
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE AROLU BEHIND NPF DIVISIONAL HEAD QUARTERS,48,30/05/06/032
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE MOLADE BEHIND TRANSFORMER,48,30/05/06/031
OYO,166094,176846,EGBEDA,OLODO III,ALAGBAA VILLAGE,31,30/05/07/004
OYO,166094,176846,EGBEDA,OLODO II,"OPEN SPACE AROKO, AGORO",48,30/05/06/030
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE BESIDE TRANSFORMER AGORO,48,30/05/06/029
OYO,166094,176846,EGBEDA,OLODO II,OPEN SPACE BESIDE PPL PETROL STATION ADOGBA,48,30/05/06/028
OYO,166094,176846,EGBEDA,OLODO II,"OPEN SPACE AJEGUNLOLA STREET, IWO ROAD",48,30/05/06/027
OYO,166094,176846,EGBEDA,OLODO II,RAJI SEKERE,48,30/05/06/026
OYO,166094,176846,EGBEDA,OLODO II,PAPA ADOGBA,48,30/05/06/025
OYO,166094,176846,EGBEDA,OLODO II,OYEDIJI PETROL STATION,48,30/05/06/024
OYO,166094,176846,EGBEDA,OLODO II,OPEYEMI II,48,30/05/06/023
OYO,166094,176846,EGBEDA,OLODO II,OPEYEMI I,48,30/05/06/022
OYO,166094,176846,EGBEDA,OLODO II,OLOPE META,48,30/05/06/021
OYO,166094,176846,EGBEDA,OLODO II,OLA DAVIES (OPEN SPACE AROUND CHIEF AGBOOLA'S RESIDENCE),48,30/05/06/020
OYO,166094,176846,EGBEDA,OLODO II,MONATAN TURNING POINT,48,30/05/06/019
OYO,166094,176846,EGBEDA,OLODO II,EFUNWOLE LAYOUT,48,30/05/06/017
OYO,166094,176846,EGBEDA,OLODO II,"C.A.C. PRIMARY SCHOOL, MONATAN",48,30/05/06/016
OYO,166094,176846,EGBEDA,OLODO II,BOSTAY CHEMIST I,48,30/05/06/014
OYO,166094,176846,EGBEDA,OLODO II,BISHOP PHILIPS ACADEMY II,48,30/05/06/012
OYO,166094,176846,EGBEDA,OLODO II,BISHOP PHILIPS ACADEMY I,48,30/05/06/011
OYO,166094,176846,EGBEDA,OLODO II,AYEPE PRIMARY SCHOOL (MOLADE),48,30/05/06/010
OYO,166094,176846,EGBEDA,OLODO II,AYEPE MOLADE STREET,48,30/05/06/009
OYO,166094,176846,EGBEDA,OLODO II,AYEPE II,48,30/05/06/008
OYO,166094,176846,EGBEDA,OLODO II,AYEPE I,48,30/05/06/007
OYO,166094,176846,EGBEDA,OLODO II,AROLU,48,30/05/06/005
OYO,166094,176846,EGBEDA,OLODO II,APETE COMPOUND,48,30/05/06/004
OYO,166094,176846,EGBEDA,OLODO II,AGORO,48,30/05/06/003
OYO,166094,176846,EGBEDA,OLODO II,ADOGBA,48,30/05/06/002
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,OLODO SECONDARY SCHOOL,29,30/05/05/009
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,OPEN SPACE OPPOSITE CENTRAL MOSQUE KOKOKO,29,30/05/05/029
OYO,166094,176846,EGBEDA,OLODAN/AJIWOGBO,GBERINMI VILLAGE,9,30/05/04/003
OYO,166094,176846,EGBEDA,OLODAN/AJIWOGBO,"ISLAMIC MISSION SCHOOL, OLODAN I",9,30/05/04/004
OYO,166094,176846,EGBEDA,OLODAN/AJIWOGBO,"ISLAMIC MISSION SCHOOL, OLODAN II",9,30/05/04/005
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,OPEN SPACE AGBAJA JUNCTION,29,30/05/05/028
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,"OPEN SPACE,BESIDE TRANSFORMER KOKO JUNCTION",29,30/05/05/027
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,OPEN SPACE BESIDE MTN MAST OKEOSUN OKESANYA,29,30/05/05/026
OYO,166094,176846,EGBEDA,OLODAN/AJIWOGBO,"ST. ANDREW'S PRIMARY SCHOOL, AJIA",9,30/05/04/006
OYO,166094,176846,EGBEDA,OLODAN/AJIWOGBO,"UNITED PRIMARY SCHOOL, AJIWOGBO I",9,30/05/04/007
OYO,166094,176846,EGBEDA,OLODAN/AJIWOGBO,"UNITED PRIMARY SCHOOL, AJIWOGBO II",9,30/05/04/008
OYO,166094,176846,EGBEDA,OLODAN/AJIWOGBO,"UNITED PRIMARY SCHOOL, AJIWOGBO",9,30/05/04/009
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,OPEN SPACE OLODO MARKET,29,30/05/05/025
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,"OPEN SPACE OROGBANGBA, OKI",29,30/05/05/024
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,"OPEN SPACE AGBEDE STREET, OKI",29,30/05/05/023
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,OPEN SPACE ABA ADAA OLUJOLA STREET,29,30/05/05/022
OYO,166094,176846,EGBEDA,OLODAN/AJIWOGBO,"ANGLICAN PRIMARY SCHOOL, JOODA I",9,30/05/04/001
OYO,166094,176846,EGBEDA,OLODAN/AJIWOGBO,"ANGLICAN PRIMARY SCHOOL, JOODA II",9,30/05/04/002
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,IDC PRIMARY SCHOOL JENRIYIN,29,30/05/05/021
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,ST BRENDAN PRIMARY SCHOOL,29,30/05/05/020
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,OPEN SPACE OPP. ISLAMIC COLLEGE OF NIGERIA KUMAPAYI,29,30/05/05/019
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,OPEN SPACE BESIDE HIS MERCY BLOCK INDUSTRY OGUNDIPE,29,30/05/05/018
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,OPEN SPACE BESIDE IFESOWAPO PRAYING GROUND ALAGBEDE,29,30/05/05/017
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,OPEN SPACE BESIDE AROK BLOCK INDUSTRY ARUBIEWE,29,30/05/05/016
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,WOFUN VILLAGE II,29,30/05/05/015
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,WOFUN VILLAGE I,29,30/05/05/014
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,"ST. PETER'S SCHOOL, OJUOLAPE",29,30/05/05/013
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,"ST. PETER'S SCHOOL, OGANSO II",29,30/05/05/012
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,"ST. PETER'S SCHOOL, OGANSO I",29,30/05/05/011
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,OLUKUNLE PRIMARY SCHOOL,29,30/05/05/010
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,OKI TOWN III,29,30/05/05/008
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,OKI TOWN II,29,30/05/05/007
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,OKI TOWN I,29,30/05/05/006
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,ODAN PRIMARY SCHOOL,29,30/05/05/005
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,KUMAPAYI VILLAGE,29,30/05/05/004
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,"I.D.C. SCHOOL, OLUJINLE II",29,30/05/05/003
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,"I.D.C. SCHOOL, OLUJINLE I",29,30/05/05/002
OYO,166094,176846,EGBEDA,OLODO/KUMAPAYI I,GBENKU PRIMARY SCHOOL,29,30/05/05/001
OYO,166094,176846,EGBEDA,AYEDE/ALUGBO/KOLOKO,"S.D.A. PRIMARY SCHOOL, OLOBA",10,30/05/02/008
OYO,166094,176846,EGBEDA,AYEDE/ALUGBO/KOLOKO,"S.D.A. PRIMARY SCHOOL, AYEDE II",10,30/05/02/006
OYO,166094,176846,EGBEDA,OWOBAALE/KASUMU,"S.D.A. SCHOOL, OWOBAALE I",13,30/05/03/010
OYO,166094,176846,EGBEDA,OWOBAALE/KASUMU,"COMMUNITY HIGH SCHOOL, KASUMU",13,30/05/03/002
OYO,166094,176846,EGBEDA,OWOBAALE/KASUMU,ORE NLA VILLAGE,13,30/05/03/006
OYO,166094,176846,EGBEDA,AYEDE/ALUGBO/KOLOKO,"S.D.A.  PRIMARY SCHOOL, ALUGBO II",10,30/05/02/004
OYO,166094,176846,EGBEDA,AYEDE/ALUGBO/KOLOKO,"S.D.A.  PRIMARY SCHOOL, ALUGBO I",10,30/05/02/003
OYO,166094,176846,EGBEDA,AYEDE/ALUGBO/KOLOKO,ONILEMO VILLAGE,10,30/05/02/002
OYO,166094,176846,EGBEDA,AYEDE/ALUGBO/KOLOKO,ALAPAKE,10,30/05/02/001
OYO,166094,176846,EGBEDA,OWOBAALE/KASUMU,"PRIMARY SCHOOL, ADEKOMI",13,30/05/03/007
OYO,166094,176846,EGBEDA,OWOBAALE/KASUMU,"S.D.A. SCHOOL, OWOBAALE II",13,30/05/03/011
OYO,166094,176846,EGBEDA,OWOBAALE/KASUMU,"PRIMARY SCHOOL, GIDIGIDI I",13,30/05/03/008
OYO,166094,176846,EGBEDA,AYEDE/ALUGBO/KOLOKO,"S.D.A. PRIMARY SCHOOL, AYEDE I",10,30/05/02/005
OYO,166094,176846,EGBEDA,AYEDE/ALUGBO/KOLOKO,SOLADEMI VILLAGE,10,30/05/02/010
OYO,166094,176846,EGBEDA,AYEDE/ALUGBO/KOLOKO,"S.D.A. PRIMARY SCHOOL, KOLOKO",10,30/05/02/007
OYO,166094,176846,EGBEDA,AYEDE/ALUGBO/KOLOKO,"S.D.A. PRIMARY SCHOOL, OYINDAOLA",10,30/05/02/009
OYO,166094,176846,EGBEDA,OWOBAALE/KASUMU,"ST. MATTHEW SCHOOL, APOKU I",13,30/05/03/012
OYO,166094,176846,EGBEDA,OWOBAALE/KASUMU,"COMMUNITY HIGH SCHOOL, OWOBAALE",13,30/05/03/003
OYO,166094,176846,EGBEDA,OWOBAALE/KASUMU,"ST. MATTHEW SCHOOL, APOKU II",13,30/05/03/013
OYO,166094,176846,EGBEDA,OWOBAALE/KASUMU,"PRIMARY SCHOOL, GIDIGIDI II",13,30/05/03/009
OYO,166094,176846,EGBEDA,OWOBAALE/KASUMU,EFUNWOLE VILLAGE,13,30/05/03/004
OYO,166094,176846,EGBEDA,OWOBAALE/KASUMU,IBITI VILLAGE,13,30/05/03/005
OYO,166094,176846,EGBEDA,OWOBAALE/KASUMU,APASO VILLAGE,13,30/05/03/001
OYO,166094,176846,AKINYELE,IROKO,OMOTUNDE H.L.A VILLAGE,6,30/02/12/003
OYO,166094,176846,AKINYELE,IROKO,"C.A.C. SCHOOL, IROKO VILLAGE",6,30/02/12/001
OYO,166094,176846,AKINYELE,IROKO,OLOWOGBO VILLAGE,6,30/02/12/002
OYO,166094,176846,AKINYELE,IROKO,"IDC PRIMARY SCHOOL, AKINKUNMI",6,30/02/12/006
OYO,166094,176846,AKINYELE,IROKO,ORETU VILLAGE,6,30/02/12/004
OYO,166094,176846,AKINYELE,IROKO,"ST. THOMAS SCHOOL, IROKO",6,30/02/12/005
OYO,166094,176846,EGBEDA,ERUNMU,"TOWN HALL, ATAARI",20,30/05/01/019
OYO,166094,176846,EGBEDA,ERUNMU,OPENSPACE BESIDE PROMISE OF GOD MATERNITY,20,30/05/01/020
OYO,166094,176846,EGBEDA,ERUNMU,ERUNMU MARKET II,20,30/05/01/009
OYO,166094,176846,EGBEDA,ERUNMU,"BAALE'S COMPOUND, ERUNMU II",20,30/05/01/006
OYO,166094,176846,EGBEDA,ERUNMU,BAALE AJINTI,20,30/05/01/004
OYO,166094,176846,EGBEDA,ERUNMU,"IDC SCHOOL, FATUMO II",20,30/05/01/012
OYO,166094,176846,EGBEDA,ERUNMU,"IDC SCHOOL, ADELEYE",20,30/05/01/010
OYO,166094,176846,EGBEDA,ERUNMU,"BAALE'S COMPOUND, ERUNMU I",20,30/05/01/005
OYO,166094,176846,EGBEDA,ERUNMU,"S.D.A. SCHOOL, ERUNMU",20,30/05/01/018
OYO,166094,176846,EGBEDA,ERUNMU,OLORO VILLAGE,20,30/05/01/016
OYO,166094,176846,EGBEDA,ERUNMU,ARIJE,20,30/05/01/003
OYO,166094,176846,EGBEDA,ERUNMU,"AGO IGBIRA, ERUNMU II",20,30/05/01/002
OYO,166094,176846,EGBEDA,ERUNMU,"L.A. SCHOOL, ERUNMU I",20,30/05/01/014
OYO,166094,176846,EGBEDA,ERUNMU,"IDC SCHOOL, FATUMO I",20,30/05/01/011
OYO,166094,176846,EGBEDA,ERUNMU,"ISALE OJA, ERUNMU",20,30/05/01/013
OYO,166094,176846,EGBEDA,ERUNMU,ERUNMU COURT HALL,20,30/05/01/007
OYO,166094,176846,EGBEDA,ERUNMU,"S.D.A. SCHOOL, ATAARI",20,30/05/01/017
OYO,166094,176846,EGBEDA,ERUNMU,ERUNMU MARKET I,20,30/05/01/008
OYO,166094,176846,EGBEDA,ERUNMU,"L.A. SCHOOL, ERUNMU II",20,30/05/01/015
OYO,166094,176846,EGBEDA,ERUNMU,"AGO IGBIRA, ERUNMU I",20,30/05/01/001
OYO,166094,176846,AKINYELE,OLORISA-OKO/OKEGBEMI/MELE,"ST. MATTHEW'S SCHOOL, EJITOLU",10,30/02/11/006
OYO,166094,176846,AKINYELE,OLORISA-OKO/OKEGBEMI/MELE,OPEN SPACE IDI-IROKO VILLAGE,10,30/02/11/009
OYO,166094,176846,AKINYELE,OLORISA-OKO/OKEGBEMI/MELE,ASANI VILLAGE,10,30/02/11/001
OYO,166094,176846,AKINYELE,OLORISA-OKO/OKEGBEMI/MELE,MELE,10,30/02/11/003
OYO,166094,176846,AKINYELE,OLORISA-OKO/OKEGBEMI/MELE,OPEN SPACE MOLARERE,10,30/02/11/010
