state_name,total_submitted_results,out_of_how_many,number_of_lgas,number_of_wards,ward_name,polling_units,submitted_results,lga_url
KANO,166094,176846,44,10,KUNCHI (LGA: 26) - KANO,142.0,104.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39944d89fc3a883de24a
KANO,166094,176846,44,10,SHANONO (LGA: 35) - KANO,151.0,123.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39964d89fc3a883de253
KANO,166094,176846,44,12,RIMIN GADO (LGA: 33) - KANO,136.0,136.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39964d89fc3a883de251
KANO,166094,176846,44,11,NASARAWA (LGA: 31) - KANO,817.0,803.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39954d89fc3a883de24f
KANO,166094,176846,44,10,KURA (LGA: 27) - KANO,217.0,183.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39944d89fc3a883de24b
KANO,166094,176846,44,10,ROGO (LGA: 34) - KANO,220.0,202.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39964d89fc3a883de252
KANO,166094,176846,44,10,TSANYAWA (LGA: 40) - KANO,157.0,154.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de258
KANO,166094,176846,44,10,RANO (LGA: 32) - KANO,165.0,165.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39954d89fc3a883de250
KANO,166094,176846,44,11,SUMAILA (LGA: 36) - KANO,221.0,156.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39964d89fc3a883de254
KANO,166094,176846,44,15,TOFA (LGA: 39) - KANO,147.0,141.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de257
KANO,166094,176846,44,10,TARAUNI (LGA: 38) - KANO,425.0,421.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de256
KANO,166094,176846,44,10,WUDIL (LGA: 44) - KANO,216.0,216.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de25c
KANO,166094,176846,44,11,TUDUN WADA (LGA: 41) - KANO,281.0,241.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de259
KANO,166094,176846,44,10,TAKAI (LGA: 37) - KANO,251.0,101.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39964d89fc3a883de255
KANO,166094,176846,44,15,WARAWA (LGA: 43) - KANO,143.0,133.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de25b
KANO,166094,176846,44,11,UNGOGO (LGA: 42) - KANO,384.0,353.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de25a
KADUNA,166094,176846,23,12,CHIKUN (LGA: 02) - KADUNA,543.0,541.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de21b
KADUNA,166094,176846,23,11,BIRNIN GWARI (LGA: 01) - KADUNA,263.0,239.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de21a
KADUNA,166094,176846,23,10,IKARA (LGA: 05) - KADUNA,251.0,250.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de21e
KADUNA,166094,176846,23,12,IGABI (LGA: 04) - KADUNA,600.0,429.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de21d
KADUNA,166094,176846,23,13,KADUNA SOUTH (LGA: 10) - KADUNA,796.0,796.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de223
JIGAWA,166094,176846,27,11,GWARAM (LGA: 11) - JIGAWA,298.0,298.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de209
JIGAWA,166094,176846,27,11,HADEJIA (LGA: 13) - JIGAWA,138.0,138.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de20b
JIGAWA,166094,176846,27,11,KAUGAMA (LGA: 16) - JIGAWA,161.0,160.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de20e
KADUNA,166094,176846,23,10,JABA (LGA: 06) - KADUNA,132.0,132.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de21f
KADUNA,166094,176846,23,12,KACHIA (LGA: 08) - KADUNA,317.0,231.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de221
KADUNA,166094,176846,23,12,KADUNA NORTH (LGA: 09) - KADUNA,704.0,515.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de222
KADUNA,166094,176846,23,11,KAURU (LGA: 14) - KADUNA,243.0,243.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de227
JIGAWA,166094,176846,27,10,KIRIKA SAMMA (LGA: 18) - JIGAWA,149.0,124.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de210
JIGAWA,166094,176846,27,11,MALAM MADORI (LGA: 21) - JIGAWA,154.0,153.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de213
JIGAWA,166094,176846,27,10,RINGIM (LGA: 23) - JIGAWA,240.0,179.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de215
KADUNA,166094,176846,23,10,KAURA (LGA: 13) - KADUNA,186.0,185.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de226
KADUNA,166094,176846,23,11,KUBAU (LGA: 15) - KADUNA,310.0,308.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de228
KADUNA,166094,176846,23,10,KAGARKO (LGA: 11) - KADUNA,222.0,221.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de224
KADUNA,166094,176846,23,11,SABON GARI (LGA: 19) - KADUNA,398.0,396.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de22c
JIGAWA,166094,176846,27,11,GUMEL (LGA: 09) - JIGAWA,103.0,102.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de207
JIGAWA,166094,176846,27,10,TAURA (LGA: 26) - JIGAWA,157.0,157.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de218
JIGAWA,166094,176846,27,10,GURI (LGA: 10) - JIGAWA,113.0,113.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de208
JIGAWA,166094,176846,27,11,JAHUN (LGA: 14) - JIGAWA,232.0,174.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de20c
KADUNA,166094,176846,23,11,GIWA (LGA: 03) - KADUNA,262.0,257.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de21c
KADUNA,166094,176846,23,11,SANGA (LGA: 20) - KADUNA,195.0,194.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de22d
KADUNA,166094,176846,23,10,MAKARFI (LGA: 18) - KADUNA,208.0,177.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de22b
KADUNA,166094,176846,23,12,JEMA'A (LGA: 07) - KADUNA,325.0,313.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de220
JIGAWA,166094,176846,27,11,KAFIN HAUSA (LGA: 15) - JIGAWA,239.0,239.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de20d
JIGAWA,166094,176846,27,11,KIYAWA (LGA: 19) - JIGAWA,188.0,188.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de211
JIGAWA,166094,176846,27,11,GWIWA (LGA: 12) - JIGAWA,112.0,112.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de20a
KADUNA,166094,176846,23,10,KUDAN (LGA: 16) - KADUNA,193.0,193.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de229
KADUNA,166094,176846,23,13,ZARIA (LGA: 23) - KADUNA,584.0,577.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de230
JIGAWA,166094,176846,27,11,KAZAURE (LGA: 17) - JIGAWA,144.0,144.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de20f
JIGAWA,166094,176846,27,11,MAIGATARI (LGA: 20) - JIGAWA,161.0,160.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de212
JIGAWA,166094,176846,27,11,RONI (LGA: 24) - JIGAWA,110.0,110.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de216
KADUNA,166094,176846,23,10,KAJURU (LGA: 12) - KADUNA,188.0,188.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de225
KADUNA,166094,176846,23,11,SOBA (LGA: 21) - KADUNA,298.0,297.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de22e
KADUNA,166094,176846,23,11,LERE (LGA: 17) - KADUNA,457.0,457.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de22a
KADUNA,166094,176846,23,11,ZANGON KATAF (LGA: 22) - KADUNA,337.0,329.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de22f
JIGAWA,166094,176846,27,10,SULE-TANKARKAR (LGA: 25) - JIGAWA,167.0,166.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de217
JIGAWA,166094,176846,27,10,MIGA (LGA: 22) - JIGAWA,113.0,113.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de214
JIGAWA,166094,176846,27,10,YANKWASHI (LGA: 27) - JIGAWA,77.0,77.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de219
JIGAWA,166094,176846,27,10,AUYO (LGA: 01) - JIGAWA,137.0,137.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de1ff
JIGAWA,166094,176846,27,10,BUJI (LGA: 05) - JIGAWA,117.0,66.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de203
JIGAWA,166094,176846,27,11,DUTSE (LGA: 06) - JIGAWA,267.0,265.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de204
JIGAWA,166094,176846,27,10,GAGARAWA (LGA: 08) - JIGAWA,89.0,89.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de206
JIGAWA,166094,176846,27,11,BABURA (LGA: 02) - JIGAWA,214.0,214.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de200
JIGAWA,166094,176846,27,11,BIRNIWA (LGA: 04) - JIGAWA,148.0,138.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de202
JIGAWA,166094,176846,27,11,BIRNIN KUDU (LGA: 03) - JIGAWA,322.0,279.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de201
JIGAWA,166094,176846,27,11,GARKI (LGA: 07) - JIGAWA,172.0,172.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de205
IMO,166094,176846,27,12,EZINIHITTE MBAISE (LGA: 04) - IMO,175.0,98.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e7
IMO,166094,176846,27,12,ABOH MBAISE (LGA: 01) - IMO,212.0,104.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e4
IMO,166094,176846,27,13,IDEATO SOUTH (LGA: 06) - IMO,152.0,143.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1e9
IMO,166094,176846,27,12,AHIAZU MBAISE (LGA: 02) - IMO,185.0,185.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e5
IMO,166094,176846,27,12,IKEDURU (IHO) (LGA: 08) - IMO,227.0,203.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1eb
IMO,166094,176846,27,14,IDEATO NORTH (LGA: 05) - IMO,196.0,196.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e8
IMO,166094,176846,27,12,MBAITOLI (NWAORIEUBI) (LGA: 11) - IMO,287.0,245.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1ee
IMO,166094,176846,27,11,ISU (UMUNDUGBA) (LGA: 10) - IMO,123.0,122.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1ed
IMO,166094,176846,27,11,NJABA (NNENASA) (LGA: 13) - IMO,134.0,115.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f0
IMO,166094,176846,27,12,ISIALA MBANO (UMUELEMAI) (LGA: 09) - IMO,196.0,184.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1ec
IMO,166094,176846,27,11,NWANGELE (ONU-NWANGELE AMAIGBO) (LGA: 15) - IMO,113.0,105.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f2
IMO,166094,176846,27,12,OHAJI/EGBEMA (MMAHU-EGBEMA) (LGA: 18) - IMO,210.0,127.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f5
IMO,166094,176846,27,10,NKWERRE (LGA: 14) - IMO,131.0,131.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f1
IMO,166094,176846,27,10,OBOWO (OTOKO) (LGA: 16) - IMO,128.0,114.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f3
IMO,166094,176846,27,11,EHIME MBANO (LGA: 03) - IMO,154.0,119.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e6
IMO,166094,176846,27,10,ORU-EAST (LGA: 23) - IMO,171.0,147.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de1fa
IMO,166094,176846,27,11,OKIGWE  (OKIGWE) (LGA: 19) - IMO,154.0,95.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f6
IMO,166094,176846,27,13,ORLU (LGA: 21) - IMO,209.0,204.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f8
IMO,166094,176846,27,10,ONUIMO (OKWE) (LGA: 20) - IMO,97.0,80.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f7
IMO,166094,176846,27,10,IHITTE/UBOMA (ISINWEKE) (LGA: 07) - IMO,117.0,117.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1ea
IMO,166094,176846,27,11,OWERRI MUNICIPAL (LGA: 25) - IMO,239.0,227.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de1fc
IMO,166094,176846,27,10,ORU WEST (MGBIDI) (LGA: 24) - IMO,147.0,65.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de1fb
IMO,166094,176846,27,12,OWERRI NORTH (ORIE URATTA) (LGA: 26) - IMO,236.0,229.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de1fd
IMO,166094,176846,27,11,NGOR OKPALA (UMUNEKE) (LGA: 12) - IMO,193.0,189.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1ef
IMO,166094,176846,27,11,OGUTA (OGUTA) (LGA: 17) - IMO,184.0,153.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f4
IMO,166094,176846,27,11,ORSU (AWO IDEMILI) (LGA: 22) - IMO,137.0,134.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f9
IMO,166094,176846,27,10,OWERRI WEST (UMUGUMA) (LGA: 27) - IMO,251.0,251.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de1fe
GOMBE,166094,176846,11,10,BALANGA (LGA: 02) - GOMBE,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1da
GOMBE,166094,176846,11,10,FUNAKAYE (LGA: 05) - GOMBE,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1dd
GOMBE,166094,176846,11,10,BILLIRI (LGA: 03) - GOMBE,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1db
GOMBE,166094,176846,11,11,DUKKU (LGA: 04) - GOMBE,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1dc
GOMBE,166094,176846,11,10,NAFADA (LGA: 09) - GOMBE,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e1
GOMBE,166094,176846,11,10,SHONGOM (LGA: 10) - GOMBE,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e2
GOMBE,166094,176846,11,10,KWAMI (LGA: 08) - GOMBE,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e0
GOMBE,166094,176846,11,11,GOMBE (LGA: 06) - GOMBE,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1de
GOMBE,166094,176846,11,10,KALTUNGO (LGA: 07) - GOMBE,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1df
GOMBE,166094,176846,11,11,YALMALTU/ DEBA (LGA: 11) - GOMBE,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e3
GOMBE,166094,176846,11,11,AKKO (LGA: 01) - GOMBE,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1d9
EKITI,166094,176846,16,11,EKITI WEST (LGA: 04) - EKITI,184.0,184.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b5
EKITI,166094,176846,16,13,ADO EKITI (LGA: 01) - EKITI,344.0,344.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b2
EKITI,166094,176846,16,11,EKITI SOUTH WEST (LGA: 05) - EKITI,188.0,188.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b6
EKITI,166094,176846,16,12,EKITI EAST (LGA: 03) - EKITI,112.0,112.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b4
EKITI,166094,176846,16,10,EFON (LGA: 02) - EKITI,119.0,119.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b3
EKITI,166094,176846,16,11,IDO / OSI (LGA: 08) - EKITI,144.0,144.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1b9
EKITI,166094,176846,16,10,EMURE (LGA: 06) - EKITI,94.0,94.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b7
EKITI,166094,176846,16,11,IREPODUN / IFELODUN (LGA: 13) - EKITI,174.0,174.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1be
EKITI,166094,176846,16,12,IJERO (LGA: 09) - EKITI,145.0,145.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1ba
EKITI,166094,176846,16,10,GBONYIN (LGA: 07) - EKITI,115.0,115.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b8
EKITI,166094,176846,16,11,IKERE (LGA: 10) - EKITI,125.0,125.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1bb
EKITI,166094,176846,16,12,IKOLE (LGA: 11) - EKITI,189.0,189.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1bc
EKITI,166094,176846,16,10,ILEJEMEJE (LGA: 12) - EKITI,91.0,91.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1bd
EKITI,166094,176846,16,11,MOBA (LGA: 15) - EKITI,116.0,116.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c0
EKITI,166094,176846,16,10,ISE / ORUN (LGA: 14) - EKITI,114.0,114.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1bf
EKITI,166094,176846,16,12,OYE (LGA: 16) - EKITI,191.0,191.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c1
ENUGU,166094,176846,17,10,ANINRI (LGA: 01) - ENUGU,153.0,153.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c2
ENUGU,166094,176846,17,13,ENUGU NORTH (LGA: 04) - ENUGU,393.0,393.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c5
ENUGU,166094,176846,17,12,ENUGU EAST (LGA: 03) - ENUGU,386.0,386.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c4
ENUGU,166094,176846,17,13,ENUGU SOUTH (LGA: 05) - ENUGU,321.0,321.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c6
ENUGU,166094,176846,17,20,IGBO ETITI (LGA: 07) - ENUGU,201.0,201.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c8
ENUGU,166094,176846,17,20,EZEAGU (LGA: 06) - ENUGU,180.0,180.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c7
ENUGU,166094,176846,17,11,AWGU (LGA: 02) - ENUGU,240.0,240.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c3
ENUGU,166094,176846,17,11,ISI UZO (LGA: 10) - ENUGU,159.0,159.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1cb
ENUGU,166094,176846,17,16,IGBO EZE SOUTH (LGA: 09) - ENUGU,213.0,213.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1ca
ENUGU,166094,176846,17,10,UDENU (LGA: 15) - ENUGU,265.0,265.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1d0
ENUGU,166094,176846,17,14,NKANU WEST (LGA: 12) - ENUGU,207.0,207.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1cd
ENUGU,166094,176846,17,20,IGBO EZE NORTH (LGA: 08) - ENUGU,266.0,265.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c9
ENUGU,166094,176846,17,14,NKANU EAST (LGA: 11) - ENUGU,164.0,164.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1cc
ENUGU,166094,176846,17,20,OJI-RIVER (LGA: 14) - ENUGU,175.0,174.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1cf
ENUGU,166094,176846,17,20,UDI (LGA: 16) - ENUGU,279.0,279.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1d1
ENUGU,166094,176846,17,20,NSUKKA (LGA: 13) - ENUGU,397.0,397.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1ce
ENUGU,166094,176846,17,16,UZO-UWANI (LGA: 17) - ENUGU,146.0,146.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1d2
