state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,pu_sub_name,polling_units_count,pu_code
BENUE,164279,176846,GBOKO,YANDEV NORTH,NEAR KUSUV COMPOUND II.,15,07/05/16/009
BENUE,164279,176846,GBOKO,YANDEV SOUTH,"NKST PRIM. SCHOOL, BURUKU",18,07/05/17/005
BENUE,164279,176846,GBOKO,YANDEV SOUTH,NEAR- TSE AKEME COMPOUND,18,07/05/17/006
BENUE,164279,176846,GBOKO,YANDEV SOUTH,ST. JOHN PRIM. SCHOOL VENDE,18,07/05/17/007
BENUE,164279,176846,GBOKO,YANDEV NORTH,LGEA PRIM SCH MBACHII,15,07/05/16/011
BENUE,164279,176846,GBOKO,YANDEV NORTH,MARKET SQUARE - TYEKU,15,07/05/16/003
BENUE,164279,176846,GBOKO,YANDEV NORTH,YANDEV - BANK OF THE NORTH,15,07/05/16/008
BENUE,164279,176846,GBOKO,YANDEV SOUTH,LGEA PRIM. SCHOOL - NOR,18,07/05/17/008
BENUE,164279,176846,GBOKO,YANDEV SOUTH,RCM PRIM. SCHOOL - KYADO I,18,07/05/17/010
BENUE,164279,176846,GBOKO,YANDEV SOUTH,NEAR UCHI CHI COMPOUND-YANDEV SOUTH,18,07/05/17/012
BENUE,164279,176846,GBOKO,YANDEV NORTH,LGEA PRIM. SCHOOL - GBACHA,15,07/05/16/007
BENUE,164279,176846,GBOKO,YANDEV NORTH,NEAR MBALUKA COMPOUND,15,07/05/16/002
BENUE,164279,176846,GBOKO,YANDEV NORTH,MARKET SQUARE - MAANA,15,07/05/16/006
BENUE,164279,176846,GBOKO,YANDEV SOUTH,QUARTERS - DZOMON,18,07/05/17/003
BENUE,164279,176846,GBOKO,YANDEV SOUTH,OPPOSSITE RCM CHURCH MBADEDA,18,07/05/17/016
BENUE,164279,176846,GBOKO,YANDEV SOUTH,NKST. PRIM. SCHOOL - GENYI,18,07/05/17/001
BENUE,164279,176846,GBOKO,YANDEV SOUTH,TARUKPE MARKET  SQUARE,18,07/05/17/014
BENUE,164279,176846,GBOKO,YANDEV SOUTH,BEHIND NKST PRIMARY SCHOOL  GENYI,18,07/05/17/015
BENUE,164279,176846,GBOKO,YANDEV SOUTH,OPPOSITE NKST PRI. SCH  GENYI,18,07/05/17/013
BENUE,164279,176846,GBOKO,YANDEV SOUTH,RCM PRIM. SCHOOL. - MBADEDA,18,07/05/17/002
BENUE,164279,176846,GBOKO,YANDEV SOUTH,UMA OPEN SPACE,18,07/05/17/018
BENUE,164279,176846,GBOKO,YANDEV SOUTH,LGEA PRIM. SCHOOL - AKOVOR,18,07/05/17/009
BENUE,164279,176846,GBOKO,YANDEV SOUTH,NEAR AUL-MKU COMP. - KYADO II,18,07/05/17/011
BENUE,164279,176846,GBOKO,YANDEV SOUTH,LGEA PRIMARY SCHOOL TSEYATYO,18,07/05/17/017
BENUE,164279,176846,GBOKO,YANDEV SOUTH,LGEA PRIM. SCHOOL - OR,18,07/05/17/004
BENUE,164279,176846,GBOKO,MBATYU,LGEA PRIM. SCHOOL - TSE-NEGE,24,07/05/14/006
BENUE,164279,176846,GBOKO,MBATYU,MBATYU COUNCIL CHAMBER,24,07/05/14/022
BENUE,164279,176846,GBOKO,MBATYU,MARKET SQUARE - ANDE,24,07/05/14/011
BENUE,164279,176846,GBOKO,MBATYU,NEAR - AZAKPE AKWANYA COMPOUND,24,07/05/14/004
BENUE,164279,176846,GBOKO,MBATYU,LGEA PRIM. SCHOOL - ATUUL,24,07/05/14/010
BENUE,164279,176846,GBOKO,MBATYU,MARKET SQUARE - IHUNGWANOR,24,07/05/14/005
BENUE,164279,176846,GBOKO,MBATYU,NKST PRIMARY  SCHOOL  IVO MKPE,24,07/05/14/023
BENUE,164279,176846,GBOKO,MBATYU,NEAR - TSE INDYER COMPOUND,24,07/05/14/008
BENUE,164279,176846,GBOKO,MBATYU,NEAR - TSE GBILA COMPOUND,24,07/05/14/007
BENUE,164279,176846,GBOKO,MBATYU,NEAR-NRATOTO ;YATAR COMPOUND,24,07/05/14/003
BENUE,164279,176846,GBOKO,MBATYU,RCM SCHOOL - AGBILE,24,07/05/14/001
BENUE,164279,176846,GBOKO,MBATYU,MARKET SQUARE - TSE KUCHA,24,07/05/14/015
BENUE,164279,176846,GBOKO,MBATYU,OPEN SPACE - NR MKILIM DOKI,24,07/05/14/020
BENUE,164279,176846,GBOKO,MBATYU,LGEA PRIM. SCHOOL - TSE-KUCHA,24,07/05/14/009
BENUE,164279,176846,GBOKO,MBATYU,NEAR ANGWE ANUM COMPOUND,24,07/05/14/016
BENUE,164279,176846,GBOKO,MBATYU,NEAR TSE ADAMATE COMPOUND,24,07/05/14/014
BENUE,164279,176846,GBOKO,MBATYU,BCC PLC - GAAV YAJI STREET II,24,07/05/14/019
BENUE,164279,176846,GBOKO,MBATYU,GBILA MARKET SQUARE,24,07/05/14/021
BENUE,164279,176846,GBOKO,MBATYU,TSE KAA COMMUNITY SQUARE,24,07/05/14/024
BENUE,164279,176846,GBOKO,MBATYU,MARKET SQUARE - MKE,24,07/05/14/002
BENUE,164279,176846,GBOKO,MBATYU,RCM PRIM. SCHOOL - TYODUGH,24,07/05/14/012
BENUE,164279,176846,GBOKO,MBATYU,FACTORY - BCC PLC SIGNBOARD,24,07/05/14/017
BENUE,164279,176846,GBOKO,MBATYU,LGEA PRIM. SCHOOL - ABAVER,24,07/05/14/013
BENUE,164279,176846,GBOKO,MBATYU,BCC PLC - GAAV YAJI STREET I,24,07/05/14/018
BENUE,164279,176846,GBOKO,UKPEKPE,MARKET SQUARE PADA,15,07/05/15/009
BENUE,164279,176846,GBOKO,UKPEKPE,LGEA PRIM. SCH. KUHWA,15,07/05/15/007
BENUE,164279,176846,GBOKO,UKPEKPE,NEAR TSE INJE COMPOUND,15,07/05/15/002
BENUE,164279,176846,GBOKO,UKPEKPE,LGEA PRIM. SCHOOL - AMUA,15,07/05/15/001
BENUE,164279,176846,GBOKO,UKPEKPE,LGEA PRIM. SCHOOL - BUTER,15,07/05/15/003
BENUE,164279,176846,GBOKO,UKPEKPE,LGEA PRIM. SCHOOL - SHENGE,15,07/05/15/011
BENUE,164279,176846,GBOKO,UKPEKPE,LGEA PRIM. SCHOOL MBAAMENGE,15,07/05/15/010
BENUE,164279,176846,GBOKO,UKPEKPE,LGEA PRIM. SCHOOL - HULE,15,07/05/15/008
BENUE,164279,176846,GBOKO,UKPEKPE,LGEA PRIM. SCHOOL - ANYIMAN,15,07/05/15/006
BENUE,164279,176846,GBOKO,UKPEKPE,NEAR ANUM AYATI COMPOUND,15,07/05/15/012
BENUE,164279,176846,GBOKO,UKPEKPE,NEAR TSE-SHIE COMPOUND,15,07/05/15/005
BENUE,164279,176846,GBOKO,UKPEKPE,ANDOR MARKET SQUARE,15,07/05/15/015
BENUE,164279,176846,GBOKO,UKPEKPE,NEAR TSE ADAMATE I COMPOUND,15,07/05/15/013
BENUE,164279,176846,GBOKO,UKPEKPE,LGEA PRIM. SCHOOL - ISHOM,15,07/05/15/004
BENUE,164279,176846,GBOKO,UKPEKPE,NEAR TSE ADAMATE COMPOUND,15,07/05/15/014
BENUE,164279,176846,GBOKO,MBATSER,MARKET SQUARE BUNDE,16,07/05/13/016
BENUE,164279,176846,GBOKO,MBATSER,LGEA PRIM. SCHOOL - ANDE,16,07/05/13/001
BENUE,164279,176846,GBOKO,MBATSER,NEAR TSE-AMEE COMPOUND,16,07/05/13/010
BENUE,164279,176846,GBOKO,MBATSER,NR COMP. - TSE-ORYA,16,07/05/13/006
BENUE,164279,176846,GBOKO,MBATAN,MBATAN - NR CHONGON COMPOUND,13,07/05/12/010
BENUE,164279,176846,GBOKO,MBATSER,GBOKO COLLEGE OF EDUCATION,16,07/05/13/011
BENUE,164279,176846,GBOKO,MBATAN,LGEA PRIM. SCHOOL. ANKUM,13,07/05/12/006
BENUE,164279,176846,GBOKO,MBATSER,MARKET SQUARE - MKANAN,16,07/05/13/004
BENUE,164279,176846,GBOKO,MBATAN,LGEA PRIM. SCHOOL - IGBE,13,07/05/12/005
BENUE,164279,176846,GBOKO,MBATSER,LGEA PRIM. SCHOOL - AKPEHE,16,07/05/13/009
BENUE,164279,176846,GBOKO,MBATAN,MARKET SQUARE - ABETSE,13,07/05/12/001
BENUE,164279,176846,GBOKO,MBATSER,YION DAY SECONDARY SCHOOL,16,07/05/13/015
BENUE,164279,176846,GBOKO,MBATSER,MBATSER - NR TSE AJAV COMP.,16,07/05/13/003
BENUE,164279,176846,GBOKO,MBATSER,LGEA PRIM. SCHOOL - BUNDE,16,07/05/13/008
BENUE,164279,176846,GBOKO,MBATAN,MBATAN - NR TSE AWUHE COMP.,13,07/05/12/002
BENUE,164279,176846,GBOKO,MBATAN,NEAR TSE AJO COMPOUND,13,07/05/12/004
BENUE,164279,176846,GBOKO,MBATAN,OPP. CHURCH NKST AIKIE,13,07/05/12/011
BENUE,164279,176846,GBOKO,MBATSER,"OPP. TSE YAGA COMPOUND, MBATSER",16,07/05/13/013
BENUE,164279,176846,GBOKO,MBATSER,LGEA PRIM. SCHOOL - AKUME,16,07/05/13/005
BENUE,164279,176846,GBOKO,MBATSER,OPPOSSITE NKST CHURCH ANGURA,16,07/05/13/014
BENUE,164279,176846,GBOKO,MBATAN,MARKET SQUARE - APINE I,13,07/05/12/003
BENUE,164279,176846,GBOKO,MBATAN,NORMADIC PRIMARY  SCHOOL IGYULA,13,07/05/12/013
BENUE,164279,176846,GBOKO,MBATAN,IGBOHO MARKET SQUARE,13,07/05/12/012
BENUE,164279,176846,GBOKO,MBATSER,MARKET SQUARE ATONKO,16,07/05/13/012
BENUE,164279,176846,GBOKO,MBATSER,NURS/PRIM. SCHOOL - AGI,16,07/05/13/007
BENUE,164279,176846,GBOKO,MBATSER,MBATSER - NR NYIETAGHER AGA COMP.,16,07/05/13/002
BENUE,164279,176846,GBOKO,MBATAN,MARKET SQUARE - APINE II,13,07/05/12/009
BENUE,164279,176846,GBOKO,MBATAN,MARKET SQUARE - IGYULA,13,07/05/12/007
BENUE,164279,176846,GBOKO,MBATAN,MARKET SQUARE - ANUM,13,07/05/12/008
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - LUGA II,23,07/05/11/005
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - IKPA II,23,07/05/11/002
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - AUMAZWA,23,07/05/11/014
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - KUHWA,23,07/05/11/017
BENUE,164279,176846,GBOKO,MBAKWEN,MBAKWEN - NR TSE AZA COMP.,23,07/05/11/006
BENUE,164279,176846,GBOKO,MBAKWEN,MBAKWEN - NR ACHA COMP.,23,07/05/11/022
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - ISHUWA,23,07/05/11/009
BENUE,164279,176846,GBOKO,MBAKWEN,MBAKWEN - NR TSE-VOR AZEMBE,23,07/05/11/021
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE WO HYEV,23,07/05/11/023
BENUE,164279,176846,GBOKO,MBAKWEN,MBAKWEN - NR TSE IYORSHAGHER,23,07/05/11/007
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - ASUKO,23,07/05/11/008
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - TOM-ATAR,23,07/05/11/018
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - AGBUM AWAGBE,23,07/05/11/011
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - LUGA I,23,07/05/11/004
BENUE,164279,176846,GBOKO,MBAKWEN,NR VILLAGE - MOZE,23,07/05/11/010
BENUE,164279,176846,GBOKO,MBAKWEN,GSS - IKPA,23,07/05/11/020
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - ANDE,23,07/05/11/013
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - IKPENGER,23,07/05/11/015
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - GUNDU,23,07/05/11/016
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - AGAYO,23,07/05/11/012
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - IKPA I,23,07/05/11/001
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - MNGBANNGUN,23,07/05/11/003
BENUE,164279,176846,GBOKO,MBAKWEN,MARKET SQUARE - AGANYI,23,07/05/11/019
BENUE,164279,176846,GBOKO,MBAKPER,LGEA PRIM. SCHOOL - AKAA,52,07/05/10/018
BENUE,164279,176846,GBOKO,MBAKPER,GATE - KCC MKAR II,52,07/05/10/008
BENUE,164279,176846,GBOKO,MBAKPER,NEAR AHAMBE GYAKPA COMPOUND,52,07/05/10/015
BENUE,164279,176846,GBOKO,MBAKPER,MARKET SQUARE - ORTESE II,52,07/05/10/010
BENUE,164279,176846,GBOKO,MBAKPER,MARKET SQUARE - ANIKYOV,52,07/05/10/017
BENUE,164279,176846,GBOKO,MBAKPER,NEAR HIIM AHOBIAM COMPOUND,52,07/05/10/016
BENUE,164279,176846,GBOKO,MBAKPER,NEAR GBAZAN COMPOUND,52,07/05/10/042
BENUE,164279,176846,GBOKO,MBAKPER,PREMISES - BESIDE RTCN,52,07/05/10/011
BENUE,164279,176846,GBOKO,MBAKPER,FIELD - MKAR DEM,52,07/05/10/009
BENUE,164279,176846,GBOKO,MBAKPER,LEGEA PRIM. SCH. IKPAVNGU,52,07/05/10/043
BENUE,164279,176846,GBOKO,MBAKPER,SCHOOL - NURS & MIDW I,52,07/05/10/004
BENUE,164279,176846,GBOKO,MBAKPER,OPEN SPACE - TSE IGBOKO COMP.,52,07/05/10/046
BENUE,164279,176846,GBOKO,MBAKPER,SCHOOL - NURS & MIDW II,52,07/05/10/005
BENUE,164279,176846,GBOKO,MBAKPER,NKST. PRIM. SCHOOL - AKERAN,52,07/05/10/028
BENUE,164279,176846,GBOKO,MBAKPER,"COLLEGE - TOFI, MEMORIAL",52,07/05/10/014
BENUE,164279,176846,GBOKO,MBAKPER,LGEA PRIM. SCHOOL - ADOOR,52,07/05/10/040
BENUE,164279,176846,GBOKO,MBAKPER,MKAR GATE II,52,07/05/10/002
BENUE,164279,176846,GBOKO,MBAKPER,GATE - KCC MKAR I,52,07/05/10/007
BENUE,164279,176846,GBOKO,MBAKPER,BNARDA OFFICE PREMISES AKAAJIME,52,07/05/10/052
BENUE,164279,176846,GBOKO,MBAKPER,NKST SCH. OF HEALTH TECH. GATE MKAR,52,07/05/10/049
BENUE,164279,176846,GBOKO,MBAKPER,MBAKPER - NR ORPHANAGE HOME,52,07/05/10/003
BENUE,164279,176846,GBOKO,MBAKPER,MARKET SQUARE - TOMANYIIN I,52,07/05/10/019
BENUE,164279,176846,GBOKO,MBAKPER,LGEA PRIM. SCHOOL - AMBOR,52,07/05/10/024
BENUE,164279,176846,GBOKO,MBAKPER,"NEAR ALI, ABIE COMPOUND",52,07/05/10/013
BENUE,164279,176846,GBOKO,MBAKPER,"NKST PRIM. SCHOOL, VANDE",52,07/05/10/029
BENUE,164279,176846,GBOKO,MBAKPER,NKST. PRIM. SCHOOL - ABANGER,52,07/05/10/020
BENUE,164279,176846,GBOKO,MBAKPER,NEAR AWANNGBA COMPOUND,52,07/05/10/034
BENUE,164279,176846,GBOKO,MBAKPER,LGEA PRIM. SCHOOL - TSE NYAJO,52,07/05/10/025
BENUE,164279,176846,GBOKO,MBAKPER,LGEA PRIM. SCHOOL II - ADUUV,52,07/05/10/023
BENUE,164279,176846,GBOKO,MBAKPER,NKST PRIM. SCHOOL - ANYONGU,52,07/05/10/030
BENUE,164279,176846,GBOKO,MBAKPER,MBAKPER - GTC MKAR GATE I,52,07/05/10/001
BENUE,164279,176846,GBOKO,MBAKPER,LGEA PRIM. SCHOOL - TOR-AJILA,52,07/05/10/039
BENUE,164279,176846,GBOKO,MBAKPER,SCHOOL - NEAR LAB. TECHN MKAR,52,07/05/10/035
BENUE,164279,176846,GBOKO,MBAKPER,MARKET SQUARE - ORTESE I,52,07/05/10/006
BENUE,164279,176846,GBOKO,MBAKPER,MARKET SQUARE - MASEJE,52,07/05/10/044
BENUE,164279,176846,GBOKO,MBAKPER,NKST. PRIM. SCHOOL II - TSE KAGHER,52,07/05/10/033
BENUE,164279,176846,GBOKO,MBAKPER,RCM PRIM. SCHOOL. 1 - BUA II,52,07/05/10/038
BENUE,164279,176846,GBOKO,MBAKPER,OPEN SPACE - ADUE JOV COMP.,52,07/05/10/045
BENUE,164279,176846,GBOKO,MBAKPER,MARKET SQUARE - TOMANYIIN II,52,07/05/10/021
BENUE,164279,176846,GBOKO,MBAKPER,OPPOSITE OPEN SPACE TSE-USEN,52,07/05/10/048
BENUE,164279,176846,GBOKO,MBAKPER,NEAR HARRY PASS POLYTHECNIC GATE,52,07/05/10/050
BENUE,164279,176846,GBOKO,MBAKPER,LGEA PRIM SCHOOL - IKPAIVUUNGU,52,07/05/10/026
BENUE,164279,176846,GBOKO,MBAKPER,NEAR IHIL INJA COMPOUND,52,07/05/10/031
BENUE,164279,176846,GBOKO,MBAKPER,NKST PRIM. SCHOOL - AGUJI,52,07/05/10/036
BENUE,164279,176846,GBOKO,MBAKPER,SNR STAFF QUARTERS GATE - BCC PLC - MKAR,52,07/05/10/041
BENUE,164279,176846,GBOKO,MBAKPER,TOMANYIN MARKET SQUARE,52,07/05/10/051
BENUE,164279,176846,GBOKO,MBAKPER,NKST. PRIM. SCHOOL - AKAAJIME,52,07/05/10/012
BENUE,164279,176846,GBOKO,MBAKPER,LGEA PRIM. SCHOOL I - ADUUV,52,07/05/10/022
BENUE,164279,176846,GBOKO,MBAKPER,"NKST PRIM. SCHOOL, AMERA",52,07/05/10/027
BENUE,164279,176846,GBOKO,MBAKPER,NKST. PRIM. SCHOOL I - TSE KAGHER,52,07/05/10/032
BENUE,164279,176846,GBOKO,MBAKPER,RCM PRIM. SCHOOL. 1 - BUA I,52,07/05/10/037
BENUE,164279,176846,GBOKO,MBAKPER,OPEN SPACE - AYILA-KOR,52,07/05/10/047
BENUE,164279,176846,GBOKO,MBADAM,MARKET SQUARE ZELGEN,5,07/05/08/005
BENUE,164279,176846,GBOKO,MBADAM,MARKET SQUARE NGIBO,5,07/05/08/004
BENUE,164279,176846,GBOKO,MBADAM,MARKET SQUARE INIENGE,5,07/05/08/003
BENUE,164279,176846,GBOKO,MBADAM,LGEA PRIM. SCHOOL - CHAHU,5,07/05/08/001
BENUE,164279,176846,GBOKO,MBADAM,LGEA PRIM. SCHOOL - IMBUA,5,07/05/08/002
BENUE,164279,176846,GBOKO,MBADIM,RCM PRIM. SCHOOL - AGIDI,37,07/05/09/023
BENUE,164279,176846,GBOKO,MBADIM,MARKET SQUARE - LUGA,37,07/05/09/003
BENUE,164279,176846,GBOKO,MBADIM,MARKET SQUARE - AKPAGHER II,37,07/05/09/020
BENUE,164279,176846,GBOKO,MBADIM,LGEA PRIM. SCHOOL - MBAYEM,37,07/05/09/017
BENUE,164279,176846,GBOKO,MBADIM,MARKET SQUARE - IKYUMBUR,37,07/05/09/015
BENUE,164279,176846,GBOKO,MBADIM,KAAMEM PRI. SCHOOL GATE,37,07/05/09/034
BENUE,164279,176846,GBOKO,MBADIM,OPP. AKPAGHER YAM MARKET SQUARE,37,07/05/09/035
BENUE,164279,176846,GBOKO,MBADIM,LGEA PRIM. SCHOOL - KORVE,37,07/05/09/013
BENUE,164279,176846,GBOKO,MBADIM,MARKET SQUARE - ANIHUNDU,37,07/05/09/026
BENUE,164279,176846,GBOKO,MBADIM,"OPP. LGEA PRI SCHOOL, KWAGHCHIMIN",37,07/05/09/031
BENUE,164279,176846,GBOKO,MBADIM,NEAR SAINT PETERS  CHURCH UKYAVER,37,07/05/09/036
BENUE,164279,176846,GBOKO,MBADIM,MARKET SQUARE - AKPAGHER I,37,07/05/09/019
BENUE,164279,176846,GBOKO,MBADIM,MBADIM - NEAR TYOTULE IVUUNGU COMPOUND,37,07/05/09/025
BENUE,164279,176846,GBOKO,MBADIM,MARKET SQUARE - IGBESUE,37,07/05/09/028
BENUE,164279,176846,GBOKO,MBADIM,IN FRONT OS ST. JOHNS CHURCH NUMPEV,37,07/05/09/037
BENUE,164279,176846,GBOKO,MBADIM,LGEA PRIM. SCHOOL - AKPENEMBER,37,07/05/09/009
BENUE,164279,176846,GBOKO,MBADIM,MBADIM - NEAR TSE VISHIGH COMPOUND,37,07/05/09/024
BENUE,164279,176846,GBOKO,MBADIM,RCM PRIM. SCHOOL - AJO,37,07/05/09/010
BENUE,164279,176846,GBOKO,MBADIM,LGEA PRIM. SCHOOL - TSE BAAGU,37,07/05/09/021
BENUE,164279,176846,GBOKO,MBADIM,MARKET SQUARE TYOKIGHIR,37,07/05/09/027
BENUE,164279,176846,GBOKO,MBADIM,LGEA PRIM. SCHOOL - VAASE,37,07/05/09/005
BENUE,164279,176846,GBOKO,MBADIM,NEAR TSE ANIBIAM COMPOUND,37,07/05/09/022
BENUE,164279,176846,GBOKO,MBADIM,AJAM MARKET SQUARE,37,07/05/09/030
BENUE,164279,176846,GBOKO,MBADIM,LGEA PRIM. SCHOOL - LOUGH,37,07/05/09/014
BENUE,164279,176846,GBOKO,MBADIM,LGEA PRI. SCH. KUKWA,37,07/05/09/029
BENUE,164279,176846,GBOKO,MBADIM,OPP. NKST IORNYEGHEN,37,07/05/09/032
BENUE,164279,176846,GBOKO,MBADIM,LGEA PRIM. SCHOOL - ZEGE,37,07/05/09/001
BENUE,164279,176846,GBOKO,MBADIM,APUU GBAFAN MARKET SQUARE,37,07/05/09/033
BENUE,164279,176846,GBOKO,MBADIM,"MBADIM, AGBADU IYAR COMP.",37,07/05/09/002
BENUE,164279,176846,GBOKO,MBADIM,LGEA PRIM. SCHOOL - KUMBUR,37,07/05/09/006
BENUE,164279,176846,GBOKO,MBADIM,NKST. PRIM. SCHOOL - GWAR,37,07/05/09/011
BENUE,164279,176846,GBOKO,MBADIM,MBADIM - NR AGBUM AWANGE COMP.,37,07/05/09/007
BENUE,164279,176846,GBOKO,MBADIM,LGEA PRIM. SCHOOL - VANAM,37,07/05/09/016
BENUE,164279,176846,GBOKO,MBADIM,PRIM. SCHOOL - DEMEGO,37,07/05/09/012
BENUE,164279,176846,GBOKO,MBADIM,LGEA PRIM. SCHOOL - AVERVOR,37,07/05/09/008
BENUE,164279,176846,GBOKO,MBADIM,LGEA PRIM. SCHOOL - DUL,37,07/05/09/018
BENUE,164279,176846,GBOKO,MBADIM,LGEA PRIM. SCHOOL - FOGA,37,07/05/09/004
BENUE,164279,176846,GBOKO,MBAA VARAKAA,SAINT ANTHONY SECONDARY SCHOOL CHILEMO,11,07/05/07/011
BENUE,164279,176846,GBOKO,MBAA VARAKAA,LGEA PRIMARY SCHOOL AGERA,11,07/05/07/010
BENUE,164279,176846,GBOKO,MBAA VARAKAA,MARKET SQUARE - NEGE,11,07/05/07/009
BENUE,164279,176846,GBOKO,MBAA VARAKAA,MARKET SQURE MBAMANGEDA ATELU,11,07/05/07/008
BENUE,164279,176846,GBOKO,MBAA VARAKAA,MARKET SQUARE - ACHIDAM,11,07/05/07/007
BENUE,164279,176846,GBOKO,MBAA VARAKAA,NEAR IANGE ZUZO COMPOUND II,11,07/05/07/006
BENUE,164279,176846,GBOKO,MBAA VARAKAA,NEAR IANGE ZUZO COMPOUND,11,07/05/07/005
BENUE,164279,176846,GBOKO,MBAA VARAKAA,MARKET SQUARE - ANIKPENGER II,11,07/05/07/004
BENUE,164279,176846,GBOKO,MBAA VARAKAA,MARKET SQUARE - ANIKPENGER I,11,07/05/07/003
BENUE,164279,176846,GBOKO,MBAA VARAKAA,NEAR ZAKI COMPOUND,11,07/05/07/002
BENUE,164279,176846,GBOKO,MBAA VARAKAA,NEAR TSE VISHIGH COMPOUND,11,07/05/07/001
BAYELSA,164279,176846,OGBIA,OTUABULA,RURAL DEVELOPMENT CENTRE,49,06/05/13/045
BAYELSA,164279,176846,OGBIA,OTUABULA,OTUOKE COMMUNITY MARKET,49,06/05/13/044
BAYELSA,164279,176846,OGBIA,OTUABULA,DAME PATIENCE SQUARE,49,06/05/13/043
BAYELSA,164279,176846,OGBIA,OTUABULA,BEACH CENTRE,49,06/05/13/042
BAYELSA,164279,176846,OGBIA,OTUABULA,"STATE SCHOOL, OTUOKE",49,06/05/13/041
BAYELSA,164279,176846,OGBIA,OTUABULA,ORUBIRI OPEN SQUARE,49,06/05/13/040
BAYELSA,164279,176846,OGBIA,OTUABULA,OYAIN OTUABA,49,06/05/13/036
BAYELSA,164279,176846,OGBIA,OTUABULA,ABULA CAMP - OTUABULA I,49,06/05/13/034
BAYELSA,164279,176846,OGBIA,OTUABULA,ITUMA'S PALACE   - EWOI TOWN,49,06/05/13/033
BAYELSA,164279,176846,OGBIA,OTUABULA,OTUAYELEBA  - EWOI TOWN,49,06/05/13/032
BAYELSA,164279,176846,OGBIA,OTUABULA,ATUBU - EWOI TOWN,49,06/05/13/031
BAYELSA,164279,176846,OGBIA,OTUABULA,S.S. EWOI - EWOI TOWN,49,06/05/13/030
BAYELSA,164279,176846,OGBIA,OTUABULA,OGOTORU - OTUABA TOWN,49,06/05/13/029
BAYELSA,164279,176846,OGBIA,OTUABULA,AKPEMKPEM - OTUABULA II,49,06/05/13/015
BAYELSA,164279,176846,OGBIA,OTUABULA,AGBAL - OTUABULA II,49,06/05/13/014
BAYELSA,164279,176846,OGBIA,OTUABULA,APOLO - OGBO - OTUABULA II,49,06/05/13/013
BAYELSA,164279,176846,OGBIA,OTUABULA,OBAKUBO - OTUABULA II,49,06/05/13/012
BAYELSA,164279,176846,OGBIA,OTUABULA,S.S. OTUABULA II,49,06/05/13/011
BAYELSA,164279,176846,OGBIA,OTUABULA,MISSION - OTUABULA I,49,06/05/13/010
BAYELSA,164279,176846,OGBIA,OTUABULA,AKALAOGOLO - OTUABULA I,49,06/05/13/009
BAYELSA,164279,176846,OGBIA,OTUABULA,ALAGBA - OTUABULA I,49,06/05/13/008
BAYELSA,164279,176846,OGBIA,OTUABULA,OBANEMA - OTUABULA I,49,06/05/13/007
BAYELSA,164279,176846,OGBIA,OTUABULA,ABI - OTUABULA I,49,06/05/13/006
BAYELSA,164279,176846,OGBIA,OTUABULA,AFE - OTUABULA I,49,06/05/13/005
BAYELSA,164279,176846,OGBIA,OTUABULA,OLOGO - GBO - OTUABULA,49,06/05/13/003
BAYELSA,164279,176846,OGBIA,OTUABULA,"FEDERAL UNIVERSITY, EAST CAMPUS",49,06/05/13/049
BAYELSA,164279,176846,OGBIA,OTUABULA,OTAZI PLAY GROUND,49,06/05/13/039
BAYELSA,164279,176846,OGBIA,OTUABULA,OTUASE OTUABULA,49,06/05/13/038
BAYELSA,164279,176846,OGBIA,OTUABULA,OGBOGI OTUABA,49,06/05/13/037
BAYELSA,164279,176846,OGBIA,OTUABULA,EMABI - OTUABA TOWN,49,06/05/13/028
BAYELSA,164279,176846,OGBIA,OTUABULA,ELABIO - OTUABA TOWN,49,06/05/13/027
BAYELSA,164279,176846,OGBIA,OTUABULA,OTAMA - OTUABA TOWN,49,06/05/13/026
BAYELSA,164279,176846,OGBIA,OTUABULA,ADEMA - OTUABA TOWN,49,06/05/13/025
BAYELSA,164279,176846,OGBIA,OTUABULA,APOLO - OGBO - OTUABA,49,06/05/13/024
BAYELSA,164279,176846,OGBIA,OTUABULA,OTUABA TOWN HALL,49,06/05/13/023
BAYELSA,164279,176846,OGBIA,OTUABULA,S.S. OTUABA - OTUABA TOWN,49,06/05/13/022
BAYELSA,164279,176846,OGBIA,OTUABULA,EWOKIRI - OTUOKE,49,06/05/13/021
