state_name,total_submitted_results,out_of_how_many,number_of_lgas,number_of_wards,ward_name,polling_units,submitted_results,lga_url
EKITI,166548,176846,16,10,GBONYIN (LGA: 07) - EKITI,115,115,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b8
EKITI,166548,176846,16,11,IKERE (LGA: 10) - EKITI,125,125,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1bb
EKITI,166548,176846,16,12,IKOLE (LGA: 11) - EKITI,189,189,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1bc
EKITI,166548,176846,16,10,ILEJEMEJE (LGA: 12) - EKITI,91,91,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1bd
EKITI,166548,176846,16,11,MOBA (LGA: 15) - EKITI,116,116,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c0
EKITI,166548,176846,16,10,ISE / ORUN (LGA: 14) - EKITI,114,114,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1bf
EKITI,166548,176846,16,12,OYE (LGA: 16) - EKITI,191,191,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c1
EDO,166548,176846,18,10,ESAN CENTRAL (LGA: 03) - EDO,117,117,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de1a2
EDO,166548,176846,18,10,EGOR (LGA: 02) - EDO,436,436,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de1a1
EDO,166548,176846,18,10,AKOKO EDO (LGA: 01) - EDO,241,196,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de1a0
EDO,166548,176846,18,10,ESAN SOUTH EAST (LGA: 05) - EDO,160,141,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de1a4
EDO,166548,176846,18,11,ESAN NORTH EAST (LGA: 04) - EDO,172,172,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de1a3
EDO,166548,176846,18,12,ETSAKO  WEST (LGA: 09) - EDO,322,320,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de1a8
EDO,166548,176846,18,10,IGUEBEN (LGA: 10) - EDO,95,95,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1a9
EDO,166548,176846,18,10,ESAN WEST (LGA: 06) - EDO,200,200,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de1a5
EDO,166548,176846,18,10,ETSAKO CENTRAL (LGA: 07) - EDO,104,93,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de1a6
EDO,166548,176846,18,13,OVIA NORTH EAST (LGA: 14) - EDO,292,292,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1ad
EDO,166548,176846,18,10,ETSAKO EAST (LGA: 08) - EDO,166,147,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de1a7
EDO,166548,176846,18,10,OVIA SOUTH WEST (LGA: 15) - EDO,195,195,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1ae
EDO,166548,176846,18,12,OREDO (LGA: 12) - EDO,619,619,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1ab
EDO,166548,176846,18,12,ORHIONMWON (LGA: 13) - EDO,265,265,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1ac
EDO,166548,176846,18,10,IKPOBA/OKHA (LGA: 11) - EDO,641,641,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1aa
EDO,166548,176846,18,11,OWAN EAST (LGA: 16) - EDO,189,189,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1af
EDO,166548,176846,18,11,OWAN WEST (LGA: 17) - EDO,151,42,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b0
EDO,166548,176846,18,10,UHUNMWODE (LGA: 18) - EDO,154,154,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b1
EBONYI,166548,176846,13,14,ABAKALIKI (LGA: 01) - EBONYI,297,297,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39884d89fc3a883de193
EBONYI,166548,176846,13,13,EBONYI (LGA: 04) - EBONYI,229,229,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39884d89fc3a883de196
EBONYI,166548,176846,13,12,AFIKPO NORTH (LGA: 02) - EBONYI,199,199,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39884d89fc3a883de194
EBONYI,166548,176846,13,11,AFIKPO  SOUTH (LGA: 03) - EBONYI,160,160,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39884d89fc3a883de195
EBONYI,166548,176846,13,11,EZZA SOUTH (LGA: 06) - EBONYI,189,189,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39884d89fc3a883de198
EBONYI,166548,176846,13,11,EZZA NORTH (LGA: 05) - EBONYI,207,188,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39884d89fc3a883de197
EBONYI,166548,176846,13,16,ISHIELU (LGA: 08) - EBONYI,243,243,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de19a
EBONYI,166548,176846,13,14,IZZI (LGA: 10) - EBONYI,299,299,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de19c
EBONYI,166548,176846,13,20,IKWO (LGA: 07) - EBONYI,308,306,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de199
EBONYI,166548,176846,13,12,ONICHA (LGA: 13) - EBONYI,217,216,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de19f
EBONYI,166548,176846,13,11,IVO (LGA: 09) - EBONYI,124,124,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de19b
EBONYI,166548,176846,13,11,OHAOZARA (LGA: 11) - EBONYI,170,168,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de19d
EBONYI,166548,176846,13,15,OHAUKWU (LGA: 12) - EBONYI,304,303,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39894d89fc3a883de19e
BORNO,166548,176846,27,12,NGANZAI (LGA: 26) - BORNO,94,94,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39854d89fc3a883de166
BORNO,166548,176846,27,11,SHANI (LGA: 27) - BORNO,144,125,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39854d89fc3a883de167
BORNO,166548,176846,27,10,ABADAM (LGA: 01) - BORNO,93,89,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de14d
BORNO,166548,176846,27,11,BIU (LGA: 05) - BORNO,270,270,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de151
BORNO,166548,176846,27,13,ASKIRA / UBA (LGA: 02) - BORNO,260,260,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de14e
BORNO,166548,176846,27,10,DAMBOA (LGA: 07) - BORNO,189,189,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de153
BORNO,166548,176846,27,11,CHIBOK (LGA: 06) - BORNO,118,118,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de152
BORNO,166548,176846,27,10,GUZAMALA (LGA: 10) - BORNO,87,87,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de156
BORNO,166548,176846,27,13,GWOZA (LGA: 11) - BORNO,304,304,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de157
BORNO,166548,176846,27,11,KONDUGA (LGA: 16) - BORNO,230,230,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39854d89fc3a883de15c
BORNO,166548,176846,27,12,HAWUL (LGA: 12) - BORNO,215,215,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de158
BORNO,166548,176846,27,10,KALA BALGE (LGA: 15) - BORNO,100,100,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39854d89fc3a883de15b
BORNO,166548,176846,27,10,BAYO (LGA: 04) - BORNO,95,95,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de150
BENUE,166548,176846,23,10,AGATU (LGA: 02) - BENUE,112,112,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39824d89fc3a883de137
BENUE,166548,176846,23,17,GBOKO (LGA: 05) - BENUE,475,332,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de13a
BORNO,166548,176846,27,10,KUKAWA (LGA: 17) - BORNO,131,131,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39854d89fc3a883de15d
BORNO,166548,176846,27,13,MAGUMERI (LGA: 20) - BORNO,99,99,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39854d89fc3a883de160
BENUE,166548,176846,23,11,APA (LGA: 03) - BENUE,124,124,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39824d89fc3a883de138
BENUE,166548,176846,23,13,BURUKU (LGA: 04) - BENUE,240,240,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39824d89fc3a883de139
BENUE,166548,176846,23,14,GWER EAST (LGA: 07) - BENUE,189,163,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de13c
BORNO,166548,176846,27,15,MAIDUGURI M. C. (LGA: 21) - BORNO,886,886,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39854d89fc3a883de161
BORNO,166548,176846,27,13,MARTE (LGA: 22) - BORNO,135,135,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39854d89fc3a883de162
BORNO,166548,176846,27,10,GUBIO (LGA: 09) - BORNO,121,121,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de155
BENUE,166548,176846,23,15,GWER WEST (LGA: 08) - BENUE,123,122,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de13d
BENUE,166548,176846,23,10,LOGO (LGA: 12) - BENUE,184,164,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de141
BENUE,166548,176846,23,11,MAKURDI (LGA: 13) - BENUE,562,562,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de142
BORNO,166548,176846,27,14,BAMA (LGA: 03) - BORNO,318,318,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de14f
BORNO,166548,176846,27,12,NGALA (LGA: 25) - BORNO,141,141,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39854d89fc3a883de165
BENUE,166548,176846,23,11,KONSHISHA (LGA: 10) - BENUE,254,254,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de13f
BENUE,166548,176846,23,12,KATSINA-ALA (LGA: 09) - BENUE,296,296,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de13e
BORNO,166548,176846,27,10,DIKWA (LGA: 08) - BORNO,107,99,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de154
BORNO,166548,176846,27,15,KAGA (LGA: 14) - BORNO,109,109,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39854d89fc3a883de15a
BENUE,166548,176846,23,13,OGBADIBO (LGA: 15) - BENUE,142,142,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de144
BENUE,166548,176846,23,12,OBI (LGA: 14) - BENUE,120,120,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de143
BENUE,166548,176846,23,10,ADO (LGA: 01) - BENUE,157,147,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39824d89fc3a883de136
BORNO,166548,176846,27,12,MAFA (LGA: 19) - BORNO,127,127,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39854d89fc3a883de15f
BORNO,166548,176846,27,12,JERE (LGA: 13) - BORNO,386,379,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de159
BENUE,166548,176846,23,10,OHIMINI (LGA: 17) - BENUE,87,86,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de146
BENUE,166548,176846,23,12,OKPOKWU (LGA: 18) - BENUE,147,147,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de147
BENUE,166548,176846,23,10,TARKA (LGA: 20) - BENUE,96,96,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de149
BORNO,166548,176846,27,12,MONGUNO (LGA: 24) - BORNO,109,108,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39854d89fc3a883de164
BORNO,166548,176846,27,10,KWAYA / KUSAR (LGA: 18) - BORNO,105,105,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39854d89fc3a883de15e
BORNO,166548,176846,27,10,MOBBAR (LGA: 23) - BORNO,98,98,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39854d89fc3a883de163
BENUE,166548,176846,23,12,VANDEIKYA (LGA: 23) - BENUE,286,274,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de14c
BENUE,166548,176846,23,13,OTUKPO (LGA: 19) - BENUE,280,268,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de148
BENUE,166548,176846,23,11,USHONGO (LGA: 22) - BENUE,213,213,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de14b
BENUE,166548,176846,23,10,GUMA (LGA: 06) - BENUE,200,155,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de13b
BENUE,166548,176846,23,15,KWANDE (LGA: 11) - BENUE,339,334,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de140
BENUE,166548,176846,23,11,OJU (LGA: 16) - BENUE,204,204,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39834d89fc3a883de145
BAYELSA,166548,176846,8,13,NEMBE (LGA: 04) - BAYELSA,228,224,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39824d89fc3a883de131
BAYELSA,166548,176846,8,11,KOLOKUMA/OPOKUMA (LGA: 03) - BAYELSA,148,148,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39824d89fc3a883de130
BAYELSA,166548,176846,8,12,EKEREMOR (LGA: 02) - BAYELSA,258,215,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39824d89fc3a883de12f
BENUE,166548,176846,23,13,UKUM (LGA: 21) - BENUE,272,240,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39844d89fc3a883de14a
BAYELSA,166548,176846,8,10,BRASS (LGA: 01) - BAYELSA,172,156,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39824d89fc3a883de12e
BAYELSA,166548,176846,8,13,OGBIA (LGA: 05) - BAYELSA,301,294,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39824d89fc3a883de132
BAYELSA,166548,176846,8,14,SAGBAMA (LGA: 06) - BAYELSA,244,243,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39824d89fc3a883de133
BAYELSA,166548,176846,8,17,SOUTHERN IJAW (LGA: 07) - BAYELSA,466,466,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39824d89fc3a883de134
BAYELSA,166548,176846,8,15,YENAGOA (LGA: 08) - BAYELSA,427,420,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39824d89fc3a883de135
BAUCHI,166548,176846,20,11,ALKALERI (LGA: 01) - BAUCHI,300,300,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de11a
BAUCHI,166548,176846,20,12,BAUCHI (LGA: 02) - BAUCHI,894,894,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de11b
BAUCHI,166548,176846,20,10,DAMBAM (LGA: 04) - BAUCHI,163,162,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de11d
BAUCHI,166548,176846,20,10,BOGORO (LGA: 03) - BAUCHI,119,119,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de11c
BAUCHI,166548,176846,20,10,DASS (LGA: 06) - BAUCHI,116,116,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de11f
BAUCHI,166548,176846,20,11,DARAZO (LGA: 05) - BAUCHI,270,269,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de11e
BAUCHI,166548,176846,20,11,GANJUWA (LGA: 08) - BAUCHI,253,252,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de121
BAUCHI,166548,176846,20,10,GIADE (LGA: 09) - BAUCHI,145,145,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de122
BAUCHI,166548,176846,20,10,JAMA'ARE (LGA: 11) - BAUCHI,133,133,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de124
BAUCHI,166548,176846,20,10,ITAS/GADAU (LGA: 10) - BAUCHI,235,235,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de123
BAUCHI,166548,176846,20,11,GAMAWA (LGA: 07) - BAUCHI,289,288,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de120
BAUCHI,166548,176846,20,11,KATAGUM (LGA: 12) - BAUCHI,364,364,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de125
BAUCHI,166548,176846,20,11,NINGI (LGA: 15) - BAUCHI,371,370,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de128
BAUCHI,166548,176846,20,10,MISAU (LGA: 14) - BAUCHI,256,252,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de127
BAUCHI,166548,176846,20,11,SHIRA (LGA: 16) - BAUCHI,249,249,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de129
BAUCHI,166548,176846,20,10,KIRFI (LGA: 13) - BAUCHI,154,154,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de126
BAUCHI,166548,176846,20,10,WARJI (LGA: 19) - BAUCHI,142,142,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39824d89fc3a883de12c
BAUCHI,166548,176846,20,11,TAFAWA BALEWA (LGA: 17) - BAUCHI,286,286,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de12a
BAUCHI,166548,176846,20,11,ZAKI (LGA: 20) - BAUCHI,261,260,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39824d89fc3a883de12d
BAUCHI,166548,176846,20,11,TORO (LGA: 18) - BAUCHI,423,423,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39814d89fc3a883de12b
ANAMBRA,166548,176846,21,11,AYAMELUM (LGA: 02) - ANAMBRA,191,54,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de106
ANAMBRA,166548,176846,21,10,ANAMBRA WEST (LGA: 04) - ANAMBRA,164,164,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de108
ANAMBRA,166548,176846,21,20,AGUATA (LGA: 01) - ANAMBRA,342,342,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de105
ANAMBRA,166548,176846,21,15,ANAMBRA EAST (LGA: 03) - ANAMBRA,241,241,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de107
ANAMBRA,166548,176846,21,12,EKWUSIGO (LGA: 09) - ANAMBRA,193,106,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de10d
ANAMBRA,166548,176846,21,14,DUNUKOFIA (LGA: 08) - ANAMBRA,165,164,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de10c
ANAMBRA,166548,176846,21,14,AWKA NORTH (LGA: 06) - ANAMBRA,150,150,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de10a
ANAMBRA,166548,176846,21,10,NNEWI NORTH (LGA: 14) - ANAMBRA,318,317,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de112
ANAMBRA,166548,176846,21,18,NJIKOKA (LGA: 13) - ANAMBRA,231,224,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de111
ANAMBRA,166548,176846,21,12,IDEMILI NORTH (LGA: 10) - ANAMBRA,467,161,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de10e
ANAMBRA,166548,176846,21,20,NNEWI SOUTH (LGA: 15) - ANAMBRA,297,278,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de113
ANAMBRA,166548,176846,21,12,IDEMILI-SOUTH (LGA: 11) - ANAMBRA,243,113,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de10f
ANAMBRA,166548,176846,21,17,ONITSHA -SOUTH (LGA: 18) - ANAMBRA,321,321,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de116
ANAMBRA,166548,176846,21,18,ORUMBA NORTH (LGA: 19) - ANAMBRA,253,253,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de117
ANAMBRA,166548,176846,21,16,OGBARU (LGA: 16) - ANAMBRA,383,311,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de114
AKWA IBOM,166548,176846,31,11,EKET (LGA: 03) - AKWA IBOM,203,196,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0e8
AKWA IBOM,166548,176846,31,10,EASTERN OBOLO (LGA: 02) - AKWA IBOM,57,56,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0e7
ANAMBRA,166548,176846,21,19,ANAOCHA (LGA: 05) - ANAMBRA,320,287,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de109
ANAMBRA,166548,176846,21,18,ORUMBA  SOUTH (LGA: 20) - ANAMBRA,208,206,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de118
ANAMBRA,166548,176846,21,15,OYI (LGA: 21) - ANAMBRA,207,193,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de119
AKWA IBOM,166548,176846,31,10,ESIT EKET (UQUO) (LGA: 04) - AKWA IBOM,95,95,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0e9
AKWA IBOM,166548,176846,31,11,IBIONO IBOM (LGA: 10) - AKWA IBOM,199,174,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0ef
AKWA IBOM,166548,176846,31,10,IBESIKPO ASUTAN (LGA: 09) - AKWA IBOM,180,173,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0ee
ANAMBRA,166548,176846,21,20,AWKA SOUTH (LGA: 07) - ANAMBRA,390,389,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de10b
ANAMBRA,166548,176846,21,20,IHALA (LGA: 12) - ANAMBRA,323,188,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de110
ANAMBRA,166548,176846,21,15,ONITSHA-NORTH (LGA: 17) - ANAMBRA,313,313,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39804d89fc3a883de115
